outcome,spec,control_rule,g_cohort,t_year,event_time,n_treated,n_control,att,se
firearm_homicide_rate,or,broad,2018,2007,-11,2,42,1.181582022261905,0.20478292667723963
firearm_homicide_rate,or,broad,2018,2008,-10,2,42,1.0568103385,0.1887315430800342
firearm_homicide_rate,or,broad,2018,2009,-9,2,42,0.4964584392857143,0.33197970805008853
firearm_homicide_rate,or,broad,2018,2010,-8,2,42,0.517604067166667,0.2265873449487468
firearm_homicide_rate,or,broad,2018,2011,-7,2,42,1.0923528903333333,0.2064702723012148
firearm_homicide_rate,or,broad,2018,2012,-6,2,42,0.6821476613809522,0.28578089815743796
firearm_homicide_rate,or,broad,2018,2013,-5,2,42,0.7368751258809525,0.1883174300339491
firearm_homicide_rate,or,broad,2018,2014,-4,2,42,1.0822632653809525,0.2508518148538428
firearm_homicide_rate,or,broad,2018,2015,-3,2,42,0.6914800464761905,0.29783425713005485
firearm_homicide_rate,or,broad,2018,2016,-2,2,42,0.16928923266666684,0.18259566466487254
firearm_homicide_rate,or,broad,2018,2018,0,2,42,0.42254730307142885,0.1663218736896488
firearm_homicide_rate,or,broad,2018,2019,1,2,42,-0.12895470557142846,0.22718681117189332
firearm_homicide_rate,or,broad,2018,2020,2,2,42,-0.8603574636428571,0.4541104915728369
firearm_homicide_rate,or,broad,2018,2021,3,1,41,-1.2139456791219516,
firearm_homicide_rate,or,broad,2018,2022,4,2,42,-0.6800250723809523,0.2502654189983771
firearm_homicide_rate,or,broad,2018,2023,5,2,42,-0.47097531047619057,0.40010123236319506
firearm_homicide_rate,or,broad,2019,1999,-20,1,42,0.20928687930952383,
firearm_homicide_rate,or,broad,2019,2000,-19,1,41,0.3494601162926828,
firearm_homicide_rate,or,broad,2019,2001,-18,1,42,0.1672393355952383,
firearm_homicide_rate,or,broad,2019,2002,-17,1,42,0.18636728507142863,
firearm_homicide_rate,or,broad,2019,2003,-16,1,42,0.16623320885714288,
firearm_homicide_rate,or,broad,2019,2004,-15,1,42,0.44531727878571437,
firearm_homicide_rate,or,broad,2019,2005,-14,1,42,0.5398195443809525,
firearm_homicide_rate,or,broad,2019,2006,-13,1,42,0.16083423569047628,
firearm_homicide_rate,or,broad,2019,2007,-12,1,42,0.18629723769047613,
firearm_homicide_rate,or,broad,2019,2008,-11,1,42,0.3086281584285715,
firearm_homicide_rate,or,broad,2019,2009,-10,1,42,0.39169686571428575,
firearm_homicide_rate,or,broad,2019,2010,-9,1,42,0.38684648009523825,
firearm_homicide_rate,or,broad,2019,2011,-8,1,42,0.05207120376190466,
firearm_homicide_rate,or,broad,2019,2012,-7,1,42,0.42630382980952375,
firearm_homicide_rate,or,broad,2019,2013,-6,1,42,0.3685172473095235,
firearm_homicide_rate,or,broad,2019,2014,-5,1,42,0.4607594853095236,
firearm_homicide_rate,or,broad,2019,2015,-4,1,42,0.2752101449047621,
firearm_homicide_rate,or,broad,2019,2016,-3,1,42,-0.34052248590476175,
firearm_homicide_rate,or,broad,2019,2017,-2,1,42,-0.21612223357142854,
firearm_homicide_rate,or,broad,2019,2019,0,1,42,-0.34753096714285703,
firearm_homicide_rate,or,broad,2019,2020,1,1,42,-1.128641853714286,
firearm_homicide_rate,or,broad,2019,2021,2,1,41,-1.1432882841463412,
firearm_homicide_rate,or,broad,2019,2022,3,1,42,0.09246110854761924,
firearm_homicide_rate,or,broad,2019,2023,4,1,42,0.5352758704523806,
firearm_homicide_rate,or,broad,2023,1999,-24,1,42,-0.04735684623809533,
firearm_homicide_rate,or,broad,2023,2000,-23,1,41,-0.8291897946829265,
firearm_homicide_rate,or,broad,2023,2001,-22,1,42,-0.6391949029523811,
firearm_homicide_rate,or,broad,2023,2002,-21,1,42,-0.29518182347619026,
firearm_homicide_rate,or,broad,2023,2003,-20,1,42,-0.32817549269047674,
firearm_homicide_rate,or,broad,2023,2004,-19,1,42,0.0604138962380949,
firearm_homicide_rate,or,broad,2023,2005,-18,1,42,-0.5080136071666668,
firearm_homicide_rate,or,broad,2023,2006,-17,1,42,-0.8467463428571431,
firearm_homicide_rate,or,broad,2023,2007,-16,1,42,-1.1312242168571438,
firearm_homicide_rate,or,broad,2023,2008,-15,1,42,-0.6961732461190477,
firearm_homicide_rate,or,broad,2023,2009,-14,1,42,-0.5019591938333345,
firearm_homicide_rate,or,broad,2023,2010,-13,1,42,-0.6520601594523812,
firearm_homicide_rate,or,broad,2023,2011,-12,1,42,-0.5348246447857141,
firearm_homicide_rate,or,broad,2023,2012,-11,1,42,-0.4706019567380957,
firearm_homicide_rate,or,broad,2023,2013,-10,1,42,-0.5557750202380962,
firearm_homicide_rate,or,broad,2023,2014,-9,1,42,-0.6064961442380956,
firearm_homicide_rate,or,broad,2023,2015,-8,1,42,-0.7457216626428571,
firearm_homicide_rate,or,broad,2023,2016,-7,1,42,-0.7103253594523815,
firearm_homicide_rate,or,broad,2023,2017,-6,1,42,-0.8629864491190482,
firearm_homicide_rate,or,broad,2023,2018,-5,1,42,-0.2673188065476191,
firearm_homicide_rate,or,broad,2023,2019,-4,1,42,-0.9388514556904761,
firearm_homicide_rate,or,broad,2023,2020,-3,1,42,-1.0971989192619047,
firearm_homicide_rate,or,broad,2023,2021,-2,1,41,-0.916939756097561,
firearm_homicide_rate,or,broad,2023,2023,0,1,42,-0.348805238095239,
homicide_rate,or,broad,2010,1999,-11,2,42,-0.6656252845932288,0.2657251972561207
homicide_rate,or,broad,2010,2000,-10,2,42,-1.1384069998019999,0.8856476778796389
homicide_rate,or,broad,2010,2001,-9,2,42,-1.6875099229874044,0.7898139167428692
homicide_rate,or,broad,2010,2002,-8,2,42,-0.4998714168725462,0.873435392499351
homicide_rate,or,broad,2010,2003,-7,2,42,-0.24964793904429255,0.5109477458663015
homicide_rate,or,broad,2010,2004,-6,2,42,-0.6011645652414819,0.3903843245827161
homicide_rate,or,broad,2010,2005,-5,2,42,-0.05457794648218178,0.3289756452342723
homicide_rate,or,broad,2010,2006,-4,2,42,-0.4628001712044293,0.2968293820591205
homicide_rate,or,broad,2010,2007,-3,2,42,-0.16112230182113008,1.092202448181963
homicide_rate,or,broad,2010,2008,-2,2,42,-0.7306092338297013,0.41983444492310357
homicide_rate,or,broad,2010,2010,0,2,42,-0.7908579114696109,0.3385382721552382
homicide_rate,or,broad,2010,2011,1,2,42,0.8003103434316691,0.4081599650240024
homicide_rate,or,broad,2010,2012,2,2,42,-0.02362914127343338,0.47115713649119817
homicide_rate,or,broad,2010,2013,3,2,42,0.15483951822593822,0.783162598156799
homicide_rate,or,broad,2010,2014,4,2,42,0.6573589239185402,0.32923979870349807
homicide_rate,or,broad,2010,2015,5,2,42,0.05811470286435977,0.3109796726432291
homicide_rate,or,broad,2010,2016,6,2,42,0.07147761902591043,0.5106657139228372
homicide_rate,or,broad,2010,2017,7,2,42,-0.10289731799403179,0.24540323618659135
homicide_rate,or,broad,2010,2018,8,2,42,-0.2696076582359971,0.333986596301945
homicide_rate,or,broad,2010,2019,9,2,42,0.05341207907135881,0.3376704968132081
homicide_rate,or,broad,2010,2020,10,2,42,-0.2725772228398673,0.4034838389187057
homicide_rate,or,broad,2010,2021,11,2,42,-0.7924210125581845,0.30412851818417225
homicide_rate,or,broad,2010,2022,12,2,42,-1.1555938769230218,0.24210686496225048
homicide_rate,or,broad,2010,2023,13,2,42,-0.04916707416135413,0.1942147774819287
homicide_rate,or,broad,2018,1999,-19,2,42,0.4036321201583865,0.27205950086333675
homicide_rate,or,broad,2018,2000,-18,2,42,0.0669273639237839,0.6959958830314696
homicide_rate,or,broad,2018,2001,-17,2,42,-0.3412322799356783,0.6935416955779233
homicide_rate,or,broad,2018,2002,-16,2,42,0.3291736959045045,0.4317177215205796
homicide_rate,or,broad,2018,2003,-15,2,42,0.39821992833080566,0.32649871962031707
homicide_rate,or,broad,2018,2004,-14,2,42,0.5724690913220479,0.2739203616367691
homicide_rate,or,broad,2018,2005,-13,2,42,-0.43478539246713527,0.5100723686112457
homicide_rate,or,broad,2018,2006,-12,2,42,0.4461253248772778,0.6197807916501614
homicide_rate,or,broad,2018,2007,-11,2,42,0.5044252586545608,0.8093505080383226
homicide_rate,or,broad,2018,2008,-10,2,42,0.9794167693800662,0.5039078010142868
homicide_rate,or,broad,2018,2009,-9,2,42,0.19606581717577165,0.6923082367440968
homicide_rate,or,broad,2018,2010,-8,2,42,0.24376418036828507,0.6604415624912108
homicide_rate,or,broad,2018,2011,-7,2,42,0.453164595138689,0.43729079457277803
homicide_rate,or,broad,2018,2012,-6,2,42,0.2557500323354005,0.6087046348888608
homicide_rate,or,broad,2018,2013,-5,2,42,0.43039516776106646,0.42010655425973126
homicide_rate,or,broad,2018,2014,-4,2,42,0.409010377746277,0.4060400242639607
homicide_rate,or,broad,2018,2015,-3,2,42,-0.11640210070105844,0.4553388202948304
homicide_rate,or,broad,2018,2016,-2,2,42,-0.021935744665068882,0.2942968150634153
homicide_rate,or,broad,2018,2018,0,2,42,0.026914974960701055,0.40931616277090016
homicide_rate,or,broad,2018,2019,1,2,42,-0.232333866986112,0.4387477973013113
homicide_rate,or,broad,2018,2020,2,2,42,-0.8768208566119557,0.5288964297498061
homicide_rate,or,broad,2018,2021,3,2,42,-2.399766739351709,0.34345150006954356
homicide_rate,or,broad,2018,2022,4,2,42,-0.60722746316627,0.2501901854003066
homicide_rate,or,broad,2018,2023,5,2,42,-0.8157632872094831,0.18811469150527366
homicide_rate,or,broad,2019,1999,-20,1,42,-0.576890115300659,
homicide_rate,or,broad,2019,2000,-19,1,42,0.15087066731068047,
homicide_rate,or,broad,2019,2001,-18,1,42,-0.27185765489911307,
homicide_rate,or,broad,2019,2002,-17,1,42,-0.09874481633039024,
homicide_rate,or,broad,2019,2003,-16,1,42,-0.239433872441616,
homicide_rate,or,broad,2019,2004,-15,1,42,-0.05221558678058505,
homicide_rate,or,broad,2019,2005,-14,1,42,0.01861654581871748,
homicide_rate,or,broad,2019,2006,-13,1,42,-0.3935070587866063,
homicide_rate,or,broad,2019,2007,-12,1,42,-0.8220729538366367,
homicide_rate,or,broad,2019,2008,-11,1,42,-0.30544832390291304,
homicide_rate,or,broad,2019,2009,-10,1,42,-0.01652265379416107,
homicide_rate,or,broad,2019,2010,-9,1,42,-0.32846680839296916,
homicide_rate,or,broad,2019,2011,-8,1,42,-0.2913167915725235,
homicide_rate,or,broad,2019,2012,-7,1,42,0.47531346784061473,
homicide_rate,or,broad,2019,2013,-6,1,42,-0.12938433022198215,
homicide_rate,or,broad,2019,2014,-5,1,42,-0.012555815433601292,
homicide_rate,or,broad,2019,2015,-4,1,42,-0.1187500805544343,
homicide_rate,or,broad,2019,2016,-3,1,42,-0.8331714250360281,
homicide_rate,or,broad,2019,2017,-2,1,42,-0.5141805576056406,
homicide_rate,or,broad,2019,2019,0,1,42,-0.7088372227203614,
homicide_rate,or,broad,2019,2020,1,1,42,-0.7325401033405745,
homicide_rate,or,broad,2019,2021,2,1,42,-0.6428509634684512,
homicide_rate,or,broad,2019,2022,3,1,42,0.4670437524129032,
homicide_rate,or,broad,2019,2023,4,1,42,0.5952980628852564,
homicide_rate,or,broad,2023,1999,-24,1,42,-0.6859425700887374,
homicide_rate,or,broad,2023,2000,-23,1,42,-1.7585313961241769,
homicide_rate,or,broad,2023,2001,-22,1,42,-1.3921060200317388,
homicide_rate,or,broad,2023,2002,-21,1,42,-0.8540863809524013,
homicide_rate,or,broad,2023,2003,-20,1,42,-0.8391800042712096,
homicide_rate,or,broad,2023,2004,-19,1,42,-0.44483699534216514,
homicide_rate,or,broad,2023,2005,-18,1,42,-1.2291382054110023,
homicide_rate,or,broad,2023,2006,-17,1,42,-1.5756320846500833,
homicide_rate,or,broad,2023,2007,-16,1,42,-2.023177190018979,
homicide_rate,or,broad,2023,2008,-15,1,42,-1.6113336376551715,
homicide_rate,or,broad,2023,2009,-14,1,42,-1.4026620139641972,
homicide_rate,or,broad,2023,2010,-13,1,42,-1.7561303449875085,
homicide_rate,or,broad,2023,2011,-12,1,42,-1.3500900118215602,
homicide_rate,or,broad,2023,2012,-11,1,42,-1.4421546970976573,
homicide_rate,or,broad,2023,2013,-10,1,42,-0.9231001943347508,
homicide_rate,or,broad,2023,2014,-9,1,42,-1.431279365028589,
homicide_rate,or,broad,2023,2015,-8,1,42,-1.68773968849741,
homicide_rate,or,broad,2023,2016,-7,1,42,-1.7931627434673707,
homicide_rate,or,broad,2023,2017,-6,1,42,-1.3041342095199282,
homicide_rate,or,broad,2023,2018,-5,1,42,-1.0583997792385056,
homicide_rate,or,broad,2023,2019,-4,1,42,-1.1239178618144183,
homicide_rate,or,broad,2023,2020,-3,1,42,-1.282068462482119,
homicide_rate,or,broad,2023,2021,-2,1,42,-0.42351477288089645,
homicide_rate,or,broad,2023,2023,0,1,42,-0.5263151222163176,
motor_vehicle_theft_rate,or,broad,2010,1999,-11,2,42,-113.55897258627874,28.380563792825097
motor_vehicle_theft_rate,or,broad,2010,2000,-10,2,42,-122.14281605990703,23.303631669158776
motor_vehicle_theft_rate,or,broad,2010,2001,-9,2,42,-129.68109295883636,17.357507114158118
motor_vehicle_theft_rate,or,broad,2010,2002,-8,2,42,-112.77902377054893,26.1695561417623
motor_vehicle_theft_rate,or,broad,2010,2003,-7,2,42,-121.41580935619169,19.885301946484944
motor_vehicle_theft_rate,or,broad,2010,2004,-6,2,42,-97.20622215693736,22.090142202369854
motor_vehicle_theft_rate,or,broad,2010,2005,-5,2,42,-104.46349904685215,26.301144510060197
motor_vehicle_theft_rate,or,broad,2010,2006,-4,2,42,-80.82524242087075,26.52057468981818
motor_vehicle_theft_rate,or,broad,2010,2007,-3,2,42,-66.82419627207594,14.613166995641157
motor_vehicle_theft_rate,or,broad,2010,2008,-2,2,42,-38.38783705322415,10.223623425806005
motor_vehicle_theft_rate,or,broad,2010,2010,0,2,42,-10.924502809177298,5.598266672691262
motor_vehicle_theft_rate,or,broad,2010,2011,1,2,42,-19.427799400574685,5.8208991453130094
motor_vehicle_theft_rate,or,broad,2010,2012,2,2,42,-9.038396637075145,5.990139411533944
motor_vehicle_theft_rate,or,broad,2010,2013,3,2,42,-14.095256025395937,6.28745894448768
motor_vehicle_theft_rate,or,broad,2010,2014,4,2,42,-11.362974887402977,7.431129799137487
motor_vehicle_theft_rate,or,broad,2010,2015,5,2,42,-11.605732669977968,8.997459471053716
motor_vehicle_theft_rate,or,broad,2010,2016,6,2,42,-9.801215118884747,12.28213413171951
motor_vehicle_theft_rate,or,broad,2010,2017,7,2,42,-3.935698515583388,16.17815982485563
motor_vehicle_theft_rate,or,broad,2010,2018,8,2,42,-21.81600773188258,16.064724025906475
motor_vehicle_theft_rate,or,broad,2010,2019,9,2,42,-13.030425758532186,12.134897770471
motor_vehicle_theft_rate,or,broad,2010,2020,10,2,42,-7.483641794955734,21.658778760336233
motor_vehicle_theft_rate,or,broad,2010,2021,11,2,42,4.865770324073221,45.977293994879545
motor_vehicle_theft_rate,or,broad,2010,2022,12,2,42,-45.301097367628145,31.59995437889204
motor_vehicle_theft_rate,or,broad,2010,2023,13,2,42,-89.34244203755794,23.611430762571075
motor_vehicle_theft_rate,or,broad,2018,1999,-19,2,42,139.6306831592055,106.17723001034737
motor_vehicle_theft_rate,or,broad,2018,2000,-18,2,42,107.88701056291748,92.62987894940711
motor_vehicle_theft_rate,or,broad,2018,2001,-17,2,42,81.23920929387546,92.84456740824741
motor_vehicle_theft_rate,or,broad,2018,2002,-16,2,42,66.56185985048381,88.31936398716908
motor_vehicle_theft_rate,or,broad,2018,2003,-15,2,42,30.506058854873288,76.68770237767674
motor_vehicle_theft_rate,or,broad,2018,2004,-14,2,42,26.71457210653068,72.2898563817836
motor_vehicle_theft_rate,or,broad,2018,2005,-13,2,42,17.62868242261368,57.61533638088914
motor_vehicle_theft_rate,or,broad,2018,2006,-12,2,42,24.84374429348881,59.98740242030037
motor_vehicle_theft_rate,or,broad,2018,2007,-11,2,42,47.70205051221589,50.33519152046001
motor_vehicle_theft_rate,or,broad,2018,2008,-10,2,42,60.32355522533956,34.13204784551642
motor_vehicle_theft_rate,or,broad,2018,2009,-9,2,42,60.64305772760596,16.84657292920712
motor_vehicle_theft_rate,or,broad,2018,2010,-8,2,42,50.80728976985291,15.062806884714282
motor_vehicle_theft_rate,or,broad,2018,2011,-7,2,42,58.056916451944936,20.720805162681767
motor_vehicle_theft_rate,or,broad,2018,2012,-6,2,42,47.78369176279768,20.785534991305624
motor_vehicle_theft_rate,or,broad,2018,2013,-5,2,42,33.53060045587901,19.018178697991463
motor_vehicle_theft_rate,or,broad,2018,2014,-4,2,42,29.488115934983934,14.61680264720937
motor_vehicle_theft_rate,or,broad,2018,2015,-3,2,42,27.36208270667572,8.218594075914519
motor_vehicle_theft_rate,or,broad,2018,2016,-2,2,42,6.95129753515177,5.984659282602049
motor_vehicle_theft_rate,or,broad,2018,2018,0,2,42,2.041829902694385,6.877198608261392
motor_vehicle_theft_rate,or,broad,2018,2019,1,2,42,12.484030300516906,14.523235372247218
motor_vehicle_theft_rate,or,broad,2018,2020,2,2,42,-10.38034167392372,15.957063715060801
motor_vehicle_theft_rate,or,broad,2018,2021,3,2,42,-41.70593288914689,51.9438578046743
motor_vehicle_theft_rate,or,broad,2018,2022,4,2,42,-25.088994119246028,49.567768875573435
motor_vehicle_theft_rate,or,broad,2018,2023,5,2,42,-52.81814216954964,47.32252108384931
motor_vehicle_theft_rate,or,broad,2019,1999,-20,1,42,87.1949459451273,
motor_vehicle_theft_rate,or,broad,2019,2000,-19,1,42,101.98459294216626,
motor_vehicle_theft_rate,or,broad,2019,2001,-18,1,42,142.2451005998072,
motor_vehicle_theft_rate,or,broad,2019,2002,-17,1,42,151.87567188874715,
motor_vehicle_theft_rate,or,broad,2019,2003,-16,1,42,145.69257667278058,
motor_vehicle_theft_rate,or,broad,2019,2004,-15,1,42,196.14154929995777,
motor_vehicle_theft_rate,or,broad,2019,2005,-14,1,42,280.6575995712568,
motor_vehicle_theft_rate,or,broad,2019,2006,-13,1,42,235.2651957363005,
motor_vehicle_theft_rate,or,broad,2019,2007,-12,1,42,128.4983802139895,
motor_vehicle_theft_rate,or,broad,2019,2008,-11,1,42,30.156068491593572,
motor_vehicle_theft_rate,or,broad,2019,2009,-10,1,42,-9.266633959532244,
motor_vehicle_theft_rate,or,broad,2019,2010,-9,1,42,32.901687039319114,
motor_vehicle_theft_rate,or,broad,2019,2011,-8,1,42,21.28059344581254,
motor_vehicle_theft_rate,or,broad,2019,2012,-7,1,42,46.53370400827942,
motor_vehicle_theft_rate,or,broad,2019,2013,-6,1,42,70.61081345455102,
motor_vehicle_theft_rate,or,broad,2019,2014,-5,1,42,96.37140176952846,
motor_vehicle_theft_rate,or,broad,2019,2015,-4,1,42,33.322699011357926,
motor_vehicle_theft_rate,or,broad,2019,2016,-3,1,42,77.12650352626534,
motor_vehicle_theft_rate,or,broad,2019,2017,-2,1,42,20.577292436269254,
motor_vehicle_theft_rate,or,broad,2019,2019,0,1,42,-31.881001047645988,
motor_vehicle_theft_rate,or,broad,2019,2020,1,1,42,-18.05930138264401,
motor_vehicle_theft_rate,or,broad,2019,2021,2,1,42,77.35364789553755,
motor_vehicle_theft_rate,or,broad,2019,2022,3,1,42,247.04962730425004,
motor_vehicle_theft_rate,or,broad,2019,2023,4,1,42,258.32946087051863,
motor_vehicle_theft_rate,or,broad,2023,1999,-24,1,42,-532.5566585748643,
motor_vehicle_theft_rate,or,broad,2023,2000,-23,1,42,-495.0163787924738,
motor_vehicle_theft_rate,or,broad,2023,2001,-22,1,42,-433.16687254274126,
motor_vehicle_theft_rate,or,broad,2023,2002,-21,1,42,-397.700372550118,
motor_vehicle_theft_rate,or,broad,2023,2003,-20,1,42,-412.27548002300966,
motor_vehicle_theft_rate,or,broad,2023,2004,-19,1,42,-375.9635204435316,
motor_vehicle_theft_rate,or,broad,2023,2005,-18,1,42,-340.1812431162813,
motor_vehicle_theft_rate,or,broad,2023,2006,-17,1,42,-453.39827836011995,
motor_vehicle_theft_rate,or,broad,2023,2007,-16,1,42,-515.426524338701,
motor_vehicle_theft_rate,or,broad,2023,2008,-15,1,42,-541.6478616604774,
motor_vehicle_theft_rate,or,broad,2023,2009,-14,1,42,-514.4428486275916,
motor_vehicle_theft_rate,or,broad,2023,2010,-13,1,42,-522.8092636012487,
motor_vehicle_theft_rate,or,broad,2023,2011,-12,1,42,-524.6464148622863,
motor_vehicle_theft_rate,or,broad,2023,2012,-11,1,42,-504.1744621622689,
motor_vehicle_theft_rate,or,broad,2023,2013,-10,1,42,-496.6463203786748,
motor_vehicle_theft_rate,or,broad,2023,2014,-9,1,42,-498.2417590406041,
motor_vehicle_theft_rate,or,broad,2023,2015,-8,1,42,-446.4605221304705,
motor_vehicle_theft_rate,or,broad,2023,2016,-7,1,42,-408.8447792903543,
motor_vehicle_theft_rate,or,broad,2023,2017,-6,1,42,-381.35012206837655,
motor_vehicle_theft_rate,or,broad,2023,2018,-5,1,42,-380.92258871928635,
motor_vehicle_theft_rate,or,broad,2023,2019,-4,1,42,-377.37395169601257,
motor_vehicle_theft_rate,or,broad,2023,2020,-3,1,42,-247.05902081377764,
motor_vehicle_theft_rate,or,broad,2023,2021,-2,1,42,-68.34000450890413,
motor_vehicle_theft_rate,or,broad,2023,2023,0,1,42,-159.62206517975827,
firearm_suicide_rate,ra,broad,2010,1999,-11,2,42,-0.5822101229074299,0.3707933259912565
firearm_suicide_rate,ra,broad,2010,2000,-10,2,42,-2.1978523629501074,1.0301689573973338
firearm_suicide_rate,ra,broad,2010,2001,-9,2,42,-0.4396053676366378,0.7256640332686527
firearm_suicide_rate,ra,broad,2010,2002,-8,2,42,1.2000990758297698,0.18587508634112754
firearm_suicide_rate,ra,broad,2010,2003,-7,2,42,0.7855408913695818,0.2406087633503228
firearm_suicide_rate,ra,broad,2010,2004,-6,2,42,-2.040278330125015,1.2899743373701447
firearm_suicide_rate,ra,broad,2010,2005,-5,2,42,-1.8696948383006973,0.9621801874662889
firearm_suicide_rate,ra,broad,2010,2006,-4,2,42,0.11301769939691653,0.3108087803570718
firearm_suicide_rate,ra,broad,2010,2007,-3,2,42,0.10927930792540153,0.7842753791006284
firearm_suicide_rate,ra,broad,2010,2008,-2,2,42,0.13629812141953135,0.22685172129805972
firearm_suicide_rate,ra,broad,2010,2010,0,2,42,0.07124008723924291,0.4708803436150301
firearm_suicide_rate,ra,broad,2010,2011,1,2,42,-0.0069756686173878535,0.2500262751501995
firearm_suicide_rate,ra,broad,2010,2012,2,2,42,0.814713091411928,0.32716170146085344
firearm_suicide_rate,ra,broad,2010,2013,3,2,42,-0.12388183006328468,0.4498569698086094
firearm_suicide_rate,ra,broad,2010,2014,4,2,42,-1.287658747889206,0.7624947256960223
firearm_suicide_rate,ra,broad,2010,2015,5,2,42,-0.3391635084531206,0.2360540419702239
firearm_suicide_rate,ra,broad,2010,2016,6,2,42,-0.27490530895909604,0.6005627647549343
firearm_suicide_rate,ra,broad,2010,2017,7,2,42,0.7678031372222929,0.5136929855132395
firearm_suicide_rate,ra,broad,2010,2018,8,2,42,1.9639471657565268,0.18339509435954193
firearm_suicide_rate,ra,broad,2010,2019,9,2,42,0.6434761097286241,0.6642512286397481
firearm_suicide_rate,ra,broad,2010,2020,10,2,42,2.117417396033118,0.8716031630239748
firearm_suicide_rate,ra,broad,2010,2021,11,2,42,1.9672190995710128,1.1123348513191744
firearm_suicide_rate,ra,broad,2010,2022,12,2,42,-0.580528288115941,0.26131694362752705
firearm_suicide_rate,ra,broad,2010,2023,13,2,42,1.304991035511443,0.3955284923444804
firearm_suicide_rate,ra,broad,2018,1999,-19,2,42,0.5134675367506363,0.3807472701779698
firearm_suicide_rate,ra,broad,2018,2000,-18,2,42,0.7290440135225054,0.27455956954031546
firearm_suicide_rate,ra,broad,2018,2001,-17,2,42,0.13555349128155703,0.18879936690856675
firearm_suicide_rate,ra,broad,2018,2002,-16,2,42,1.1787414023372391,0.4301601437239496
firearm_suicide_rate,ra,broad,2018,2003,-15,2,42,-0.049375323260119064,0.18261277929776307
firearm_suicide_rate,ra,broad,2018,2004,-14,2,42,1.2614042167687316,0.489571580302533
firearm_suicide_rate,ra,broad,2018,2005,-13,2,42,-0.9065406523627435,0.2647576754986708
firearm_suicide_rate,ra,broad,2018,2006,-12,2,42,0.09252017231371346,0.24112827296797076
firearm_suicide_rate,ra,broad,2018,2007,-11,2,42,0.3023923894346754,0.1754277390474988
firearm_suicide_rate,ra,broad,2018,2008,-10,2,42,0.2319396937128464,0.2414354464332411
firearm_suicide_rate,ra,broad,2018,2009,-9,2,42,1.4733248723033143,0.3508276658783873
firearm_suicide_rate,ra,broad,2018,2010,-8,2,42,1.6242721313412214,0.4716632694738002
firearm_suicide_rate,ra,broad,2018,2011,-7,2,42,1.9894674352935469,0.6637018954991549
firearm_suicide_rate,ra,broad,2018,2012,-6,2,42,0.07704226275935522,0.1434089916787515
firearm_suicide_rate,ra,broad,2018,2013,-5,2,42,0.6155759547221384,0.17290538706805272
firearm_suicide_rate,ra,broad,2018,2014,-4,2,42,0.4350563302793331,0.18860259862550746
firearm_suicide_rate,ra,broad,2018,2015,-3,2,42,0.5020374971566208,0.12107166075371674
firearm_suicide_rate,ra,broad,2018,2016,-2,2,42,1.003090125053844,0.44120133448372467
firearm_suicide_rate,ra,broad,2018,2018,0,2,42,1.0831638040778504,0.38437021825985324
firearm_suicide_rate,ra,broad,2018,2019,1,2,42,0.10037552772930525,0.11020266477306917
firearm_suicide_rate,ra,broad,2018,2020,2,2,42,0.6045710814846417,0.34887219678117853
firearm_suicide_rate,ra,broad,2018,2021,3,2,42,0.48355809230475,0.11947356670994774
firearm_suicide_rate,ra,broad,2018,2022,4,2,42,-0.09882429393637349,0.12048546931690313
firearm_suicide_rate,ra,broad,2018,2023,5,2,42,0.19128170926902843,0.15776385386071723
firearm_suicide_rate,ra,broad,2019,1999,-20,1,42,0.8153866070892324,
firearm_suicide_rate,ra,broad,2019,2000,-19,1,42,-0.9282605996865021,
firearm_suicide_rate,ra,broad,2019,2001,-18,1,42,-0.27521129135207545,
firearm_suicide_rate,ra,broad,2019,2002,-17,1,42,-0.06064464966268446,
firearm_suicide_rate,ra,broad,2019,2003,-16,1,42,0.24044872020214125,
firearm_suicide_rate,ra,broad,2019,2004,-15,1,42,-0.2796207482048345,
firearm_suicide_rate,ra,broad,2019,2005,-14,1,42,-0.6212625368885574,
firearm_suicide_rate,ra,broad,2019,2006,-13,1,42,-0.4473930325566018,
firearm_suicide_rate,ra,broad,2019,2007,-12,1,42,-0.6096013026428864,
firearm_suicide_rate,ra,broad,2019,2008,-11,1,42,-0.8483169323730122,
firearm_suicide_rate,ra,broad,2019,2009,-10,1,42,0.3331866251130968,
firearm_suicide_rate,ra,broad,2019,2010,-9,1,42,-0.5017054541661032,
firearm_suicide_rate,ra,broad,2019,2011,-8,1,42,0.021765570444264526,
firearm_suicide_rate,ra,broad,2019,2012,-7,1,42,0.4001118151497902,
firearm_suicide_rate,ra,broad,2019,2013,-6,1,42,-0.6154776220432518,
firearm_suicide_rate,ra,broad,2019,2014,-5,1,42,0.0010497685521837496,
firearm_suicide_rate,ra,broad,2019,2015,-4,1,42,-0.18199411950308697,
firearm_suicide_rate,ra,broad,2019,2016,-3,1,42,-0.7580234609548011,
firearm_suicide_rate,ra,broad,2019,2017,-2,1,42,0.737473459924197,
firearm_suicide_rate,ra,broad,2019,2019,0,1,42,0.35094587720140513,
firearm_suicide_rate,ra,broad,2019,2020,1,1,42,-0.01928896774858105,
firearm_suicide_rate,ra,broad,2019,2021,2,1,42,-0.7013032312125285,
firearm_suicide_rate,ra,broad,2019,2022,3,1,42,0.11104887461402857,
firearm_suicide_rate,ra,broad,2019,2023,4,1,42,0.5026794164259938,
