event_time,beta,se,z,n,omitted,outcome,spec,tier
0,-0.2988963512528882,0.2037167684905629,-1.4672152590459655,1587,False,homicide_rate,ra,minimal
1,-0.3337938121192841,0.20658664539181287,-1.6157569696057057,1587,False,homicide_rate,ra,minimal
2,-0.5531566958582173,0.3114180472764453,-1.7762512503560237,1587,False,homicide_rate,ra,minimal
3,-0.27566265640266646,0.41637935413784,-0.6620468898450953,1587,False,homicide_rate,ra,minimal
4,-1.179724180911931,0.38621291847681977,-3.054595339701816,1587,False,homicide_rate,ra,minimal
5,-1.374824409574299,0.5228215185008823,-2.6296247589739914,1587,False,homicide_rate,ra,minimal
-5,0.2100126072518513,0.27478091217631073,0.7642911059160419,1587,False,homicide_rate,eb,minimal
-4,0.3403136733449083,0.27815924264004316,1.2234490938174476,1587,False,homicide_rate,eb,minimal
-3,0.6625180287723297,0.2613605293555197,2.5348817222172415,1587,False,homicide_rate,eb,minimal
-2,0.2126132157695993,0.19843793492302375,1.0714343295906315,1587,False,homicide_rate,eb,minimal
-1,0.0,0.0,0.0,0,True,homicide_rate,eb,minimal
0,-0.33797213778585944,0.18752395606507294,-1.8022877976645248,1587,False,homicide_rate,eb,minimal
1,-0.28969519901875623,0.21502327852742292,-1.347273658009126,1587,False,homicide_rate,eb,minimal
2,-0.280312757625236,0.256738061288904,-1.0918239244231254,1587,False,homicide_rate,eb,minimal
3,0.10436819171246679,0.3658359088841225,0.2852868982457518,1587,False,homicide_rate,eb,minimal
4,-0.7013915854258985,0.29955528946186827,-2.3414428324263716,1587,False,homicide_rate,eb,minimal
5,-0.5323407666800534,0.3969642360223063,-1.3410295396236651,1587,False,homicide_rate,eb,minimal
-5,0.2100126072518513,0.27478091217631073,0.7642911059160419,1587,False,homicide_rate,eb,headline
-4,0.3403136733449083,0.27815924264004316,1.2234490938174476,1587,False,homicide_rate,eb,headline
-3,0.6625180287723297,0.2613605293555197,2.5348817222172415,1587,False,homicide_rate,eb,headline
-2,0.2126132157695993,0.19843793492302375,1.0714343295906315,1587,False,homicide_rate,eb,headline
-1,0.0,0.0,0.0,0,True,homicide_rate,eb,headline
0,-0.33797213778585944,0.18752395606507294,-1.8022877976645248,1587,False,homicide_rate,eb,headline
1,-0.28969519901875623,0.21502327852742292,-1.347273658009126,1587,False,homicide_rate,eb,headline
2,-0.280312757625236,0.256738061288904,-1.0918239244231254,1587,False,homicide_rate,eb,headline
3,0.10436819171246679,0.3658359088841225,0.2852868982457518,1587,False,homicide_rate,eb,headline
