year	state	division	total_population	fss	homicide_rate	firearm_homicide_rate	nonfirearm_homicide_rate	firearm_suicides	total_suicides	firearm_homicides	nonfirearm_homicides	total_homicides	nextyearfss
1975	"Arizona"	"Mountain"	2244557.5	0.689922481	9.801486485	6.059100736	3.742385749	267	387	136	84	220	0.637532134
1975	"Arkansas"	"West South Central"	2104837.5	0.766666667	9.644449987	7.886594571	1.757855416	161	210	166	37	203	0.765182186
1975	"California"	"Pacific"	21810518	0.453412925	10.15565059	5.854973275	4.300677315	1747	3853	1277	938	2215	0.460557769
1975	"Colorado"	"Mountain"	2548611.5	0.548314607	8.043595503	5.257764865	2.785830638	244	445	134	71	205	0.598214286
1975	"Connecticut"	"New England"	3069642.5	0.324921136	4.495637521	2.834206263	1.661431258	103	317	87	51	138	0.366559486
1975	"Delaware"	"South Atlantic"	571221	0.457142857	10.32875192	6.827480082	3.501271837	32	70	39	20	59	0.450704225
1975	"District of Columbia"	"South Atlantic"	697421.5	0.337078652	34.69924572	21.50779693	13.19144879	30	89	150	92	242	0.362637363
1975	"Florida"	"South Atlantic"	8267883.5	0.559866221	14.51399261	10.19607981	4.317912801	837	1495	843	357	1200	0.563437926
1975	"Georgia"	"South Atlantic"	5026340	0.76142132	17.36850273	13.60831142	3.760191312	600	788	684	189	873	0.765230312
1975	"Hawaii"	"Pacific"	866626	0.36	7.03879182	3.807870985	3.230920836	27	75	33	28	61	0.292134831
1975	"Idaho"	"Mountain"	828251	0.704545455	4.829453873	3.742826752	1.086627121	93	132	31	9	40	0.661764706
1975	"Illinois"	"East North Central"	11270247	0.433673469	9.440786879	6.761165039	2.67962184	425	980	762	302	1064	0.443396226
1975	"Indiana"	"East North Central"	5341946.5	0.616026711	8.386456135	5.990325811	2.396130324	369	599	320	128	448	0.566901408
1975	"Iowa"	"West North Central"	2869092	0.547987616	2.579213214	1.638148934	0.941064281	177	323	47	27	74	0.571428571
1975	"Kansas"	"West North Central"	2305128.5	0.667785235	5.466072716	3.947719184	1.518353532	199	298	91	35	126	0.637065637
1975	"Kentucky"	"East South Central"	3439741.5	0.739872068	10.66940641	8.518081955	2.151324453	347	469	293	74	367	0.75
1975	"Louisiana"	"West South Central"	3923603	0.769565217	14.603924	10.65347335	3.950450644	354	460	418	155	573	0.806451613
1975	"Maine"	"New England"	1058354	0.59375	2.456644941	1.606267846	0.850377095	76	128	17	9	26	0.6
1975	"Maryland"	"South Atlantic"	4069687	0.517391304	11.49965587	7.273286619	4.226369251	238	460	296	172	468	0.554621849
1975	"Massachusetts"	"New England"	5713103.5	0.261904762	4.37590532	2.065427311	2.310478009	143	546	118	132	250	0.343570058
1975	"Michigan"	"East North Central"	9068580.5	0.503521127	12.9127155	9.020154808	3.892560693	572	1136	818	353	1171	0.536256324
1975	"Minnesota"	"West North Central"	3940470.5	0.477777778	3.121454659	1.903326011	1.218128647	215	450	75	48	123	0.505076142
1975	"Mississippi"	"East South Central"	2368775	0.824267782	15.11329696	11.65159207	3.46170489	197	239	276	82	358	0.814814815
1975	"Missouri"	"West North Central"	4796593.5	0.612612613	11.00781211	8.109922177	2.89788993	340	555	389	139	528	0.608064516
1975	"Montana"	"Mountain"	740549.5	0.660869565	4.726220192	3.10580184	1.620418352	76	115	23	12	35	0.689922481
1975	"Nebraska"	"West North Central"	1526659	0.559006211	4.388668327	2.947613056	1.441055272	90	161	45	22	67	0.633333333
1975	"Nevada"	"Mountain"	644615.5	0.614906832	10.54892413	7.60143062	2.947493506	99	161	49	19	68	0.662576687
1975	"New Hampshire"	"New England"	829145.5	0.539823009	2.412121877	1.929697502	0.482424375	61	113	16	4	20	0.504672897
1975	"New Jersey"	"Middle Atlantic"	7266493.5	0.332761578	6.922183306	3.261545613	3.660637693	194	583	237	266	503	0.306010929
1975	"New Mexico"	"Mountain"	1159447	0.68159204	12.59220991	7.589825149	5.002384758	137	201	88	58	146	0.700934579
1975	"New York"	"Middle Atlantic"	17897519.5	0.297459893	10.77244252	5.805273742	4.967168774	445	1496	1039	889	1928	0.26849642
1975	"North Carolina"	"South Atlantic"	5481912.5	0.715061058	14.2103691	10.37958924	3.83077986	527	737	569	210	779	0.70901034
1975	"North Dakota"	"West North Central"	635239	0.419354839	1.731631717	0.944526391	0.787105326	26	62	6	5	11	0.571428571
1975	"Ohio"	"East North Central"	10724823.5	0.550670641	8.596878074	6.070029964	2.526848111	739	1342	651	271	922	0.50705271
1975	"Oklahoma"	"West South Central"	2792259.5	0.677922078	10.3142276	7.055218184	3.259009415	261	385	197	91	288	0.606837607
1975	"Oregon"	"Pacific"	2362245	0.590529248	5.503239503	3.25961109	2.243628413	212	359	77	53	130	0.578796562
1975	"Pennsylvania"	"Middle Atlantic"	11828902	0.446587537	7.058981468	4.277658231	2.781323237	602	1348	506	329	835	0.461538462
1975	"Rhode Island"	"New England"	946939.5	0.291262136	3.590514494	1.900860615	1.68965388	30	103	18	16	34	0.351351351
1975	"South Carolina"	"South Atlantic"	2856168	0.75617284	14.81005319	11.27384664	3.536206554	245	324	322	101	423	0.792727273
1975	"South Dakota"	"West North Central"	678137.5	0.6	4.866269746	2.801791672	2.064478074	42	70	19	14	33	0.631578947
1975	"Tennessee"	"East South Central"	4257403.5	0.75088968	13.29448806	9.935633303	3.358854757	422	562	423	143	566	0.757194245
1975	"Texas"	"West South Central"	12712960.5	0.685800604	13.5137681	9.848217494	3.665550601	1135	1655	1252	466	1718	0.69772118
1975	"Utah"	"Mountain"	1260155	0.643312102	2.618725474	1.349040396	1.269685078	101	157	17	16	33	0.6
1975	"Vermont"	"New England"	477893	0.576470588	1.674014895	0.418503724	1.255511171	49	85	2	6	8	0.581081081
1975	"Virginia"	"South Atlantic"	4997656	0.641361257	11.90558134	8.0637803	3.841801036	490	764	403	192	595	0.683354193
1975	"Washington"	"Pacific"	3770662.5	0.557956778	5.542792546	3.739395928	1.803396618	284	509	141	68	209	0.557009346
1975	"West Virginia"	"South Atlantic"	1846940.5	0.67	6.064082736	4.872923627	1.191159109	134	200	90	22	112	0.774725275
1975	"Wisconsin"	"East North Central"	4561749	0.50729927	3.726640813	2.433277236	1.293363576	278	548	111	59	170	0.468227425
1975	"Wyoming"	"Mountain"	400986.5	0.772727273	7.481548631	3.99015927	3.491389361	51	66	16	14	30	0.753623188
1976	"Alabama"	"East South Central"	3713998.8	0.808900524	14.02800669	10.87776334	3.150243344	309	382	404	117	521	0.82160804
1976	"Alaska"	"Pacific"	361263.4	0.810810811	14.39392975	11.07225365	3.321676096	60	74	40	12	52	0.835294118
1976	"Arizona"	"Mountain"	2339289	0.637532134	8.806094501	4.830527566	3.975566935	248	389	113	93	206	0.671399594
1976	"Arkansas"	"West South Central"	2141157	0.765182186	9.434151723	7.379187981	2.054963742	189	247	158	44	202	0.804780876
1976	"California"	"Pacific"	22181994.8	0.460557769	10.18844347	5.711839767	4.4766037	1734	3765	1267	993	2260	0.470254958
1976	"Colorado"	"Mountain"	2616882	0.598214286	6.840201431	4.356329403	2.483872028	268	448	114	65	179	0.590566038
1976	"Connecticut"	"New England"	3077229.2	0.366559486	3.607141126	2.274773683	1.332367443	114	311	70	41	111	0.358208955
1976	"Delaware"	"South Atlantic"	575844.4	0.450704225	7.293636962	3.473160458	3.820476504	32	71	20	22	42	0.5
1976	"District of Columbia"	"South Atlantic"	685603.8	0.362637363	29.46308057	18.52381798	10.93926259	33	91	127	75	202	0.333333333
1976	"Florida"	"South Atlantic"	8563571.6	0.563437926	11.52556487	7.800483621	3.72508125	826	1466	668	319	987	0.567116249
1976	"Georgia"	"South Atlantic"	5113693	0.765230312	15.52693914	11.28343059	4.243508556	515	673	577	217	794	0.754261364
1976	"Hawaii"	"Pacific"	886239	0.292134831	6.431673623	4.062109657	2.369563966	26	89	36	21	57	0.382608696
1976	"Idaho"	"Mountain"	851387.8	0.661764706	5.168032711	3.758569244	1.409463467	90	136	32	12	44	0.697183099
1976	"Illinois"	"East North Central"	11301501.2	0.443396226	11.10471943	7.317611929	3.787107504	470	1060	827	428	1255	0.472150814
1976	"Indiana"	"East North Central"	5371602	0.566901408	6.590212752	4.858885673	1.731327079	322	568	261	93	354	0.602026049
1976	"Iowa"	"West North Central"	2878035.2	0.571428571	2.258485233	1.389837067	0.868648167	180	315	40	25	65	0.544642857
1976	"Kansas"	"West North Central"	2316838.6	0.637065637	4.445713223	2.719222651	1.726490572	165	259	63	40	103	0.698630137
1976	"Kentucky"	"East South Central"	3483948.6	0.75	9.730338731	7.577608923	2.152729808	324	432	264	75	339	0.730526316
1976	"Louisiana"	"West South Central"	3980062.4	0.806451613	13.54250124	10.27622079	3.266280448	350	434	409	130	539	0.778904665
1976	"Maine"	"New England"	1071615.2	0.6	2.612878205	1.49307326	1.119804945	81	135	16	12	28	0.592857143
1976	"Maryland"	"South Atlantic"	4099144.6	0.554621849	8.587157428	5.342578059	3.244579369	264	476	219	133	352	0.518
1976	"Massachusetts"	"New England"	5717890.2	0.343570058	3.585238485	1.626474045	1.958764441	179	521	93	112	205	0.253597122
1976	"Michigan"	"East North Central"	9107280	0.536256324	12.05628903	8.586537364	3.469751671	636	1186	782	316	1098	0.536776213
1976	"Minnesota"	"West North Central"	3967570.4	0.505076142	2.621251535	1.764303918	0.856947617	199	394	70	34	104	0.53030303
1976	"Mississippi"	"East South Central"	2399147.6	0.814814815	12.71284851	9.253286459	3.459562054	176	216	222	83	305	0.848979592
1976	"Missouri"	"West North Central"	4820612	0.608064516	9.563101117	6.783371074	2.779730043	377	620	327	134	461	0.615629984
1976	"Montana"	"Mountain"	749777.6	0.689922481	4.668050899	2.934203422	1.733847477	89	129	22	13	35	0.685714286
1976	"Nebraska"	"West North Central"	1535292.2	0.633333333	2.996172325	1.954025429	1.042146896	95	150	30	16	46	0.574074074
1976	"Nevada"	"Mountain"	675791	0.662576687	11.09810578	7.25076244	3.847343335	108	163	49	26	75	0.621761658
1976	"New Hampshire"	"New England"	847438.4	0.504672897	2.12404819	0.826018741	1.29802945	54	107	7	11	18	0.483333333
1976	"New Jersey"	"Middle Atlantic"	7286159.4	0.306010929	5.421237422	2.731205688	2.690031733	168	549	199	196	395	0.336650083
1976	"New Mexico"	"Mountain"	1188136.4	0.700934579	10.43651217	5.891579452	4.54493272	150	214	70	54	124	0.703539823
1976	"New York"	"Middle Atlantic"	17829630	0.26849642	10.65641856	5.485251236	5.171167321	450	1676	978	922	1900	0.286769231
1976	"North Carolina"	"South Atlantic"	5561883.2	0.70901034	12.19011575	8.774006617	3.416109134	480	677	488	190	678	0.738589212
1976	"North Dakota"	"West North Central"	638734.6	0.571428571	1.878714571	1.722155023	0.156559548	40	70	11	1	12	0.666666667
1976	"Ohio"	"East North Central"	10739384.8	0.50705271	7.384035629	4.972351861	2.411683768	683	1347	534	259	793	0.523979957
1976	"Oklahoma"	"West South Central"	2838865.6	0.606837607	7.679123661	5.424702036	2.254421625	213	351	154	64	218	0.694638695
1976	"Oregon"	"Pacific"	2416417	0.578796562	4.014207813	2.193330042	1.820877771	202	349	53	44	97	0.611675127
1976	"Pennsylvania"	"Middle Atlantic"	11835900.6	0.461538462	6.27751132	3.649912369	2.627598951	630	1365	432	311	743	0.474624732
1976	"Rhode Island"	"New England"	946982.4	0.351351351	2.851161753	1.689577335	1.161584418	39	111	16	11	27	0.258992806
1976	"South Carolina"	"South Atlantic"	2909298.4	0.792727273	11.51480371	8.283784159	3.231019548	218	275	241	94	335	0.771830986
1976	"South Dakota"	"West North Central"	680663.6	0.631578947	3.966717186	1.616069965	2.350647221	48	76	11	16	27	0.555555556
1976	"Tennessee"	"East South Central"	4324146.8	0.757194245	11.35484114	8.348467725	3.006373419	421	556	361	130	491	0.727427598
1976	"Texas"	"West South Central"	13016206.6	0.69772118	12.46138794	9.057938586	3.403449358	1041	1492	1179	443	1622	0.701298701
1976	"Utah"	"Mountain"	1300331.4	0.6	4.537304875	2.922331953	1.614972922	96	160	38	21	59	0.606936416
1976	"Vermont"	"New England"	484605.6	0.581081081	3.714360709	2.063533727	1.650826982	43	74	10	8	18	0.615384615
1976	"Virginia"	"South Atlantic"	5067488.4	0.683354193	9.708951677	7.0646437	2.644307977	546	799	358	134	492	0.698254364
1976	"Washington"	"Pacific"	3842961.2	0.557009346	4.683888039	2.732268023	1.951620016	298	535	105	75	180	0.561205273
1976	"West Virginia"	"South Atlantic"	1867481.2	0.774725275	6.907700061	5.247710124	1.659989937	141	182	98	31	129	0.746666667
1976	"Wisconsin"	"East North Central"	4590552.6	0.468227425	3.311148205	1.982332149	1.328816056	280	598	91	61	152	0.446127946
1976	"Wyoming"	"Mountain"	414700.6	0.753623188	5.546169936	2.893653879	2.652516056	52	69	12	11	23	0.741935484
1977	"Alabama"	"East South Central"	3758971.1	0.82160804	14.28582412	10.80082792	3.4849962	327	398	406	131	537	0.785714286
1977	"Alaska"	"Pacific"	371410.3	0.835294118	11.03900457	7.000344363	4.038660209	71	85	26	15	41	0.852459016
1977	"Arizona"	"Mountain"	2434020.5	0.671399594	9.860229197	5.751800365	4.108428832	331	493	140	100	240	0.614379085
1977	"Arkansas"	"West South Central"	2177476.5	0.804780876	8.633847484	6.521310333	2.11253715	202	251	142	46	188	0.780701754
1977	"California"	"Pacific"	22553471.6	0.470254958	11.36853805	6.557748741	4.810789307	1826	3883	1479	1085	2564	0.482768128
1977	"Colorado"	"Mountain"	2685152.5	0.590566038	6.480078878	3.984876092	2.495202786	313	530	107	67	174	0.598752599
1977	"Connecticut"	"New England"	3084815.9	0.358208955	4.47352466	2.366429711	2.107094949	96	268	73	65	138	0.41875
1977	"Delaware"	"South Atlantic"	580467.8	0.5	6.201894403	2.756397512	3.445496891	38	76	16	20	36	0.505882353
1977	"District of Columbia"	"South Atlantic"	673786.1	0.333333333	27.75361498	15.43516555	12.31844943	21	63	104	83	187	0.371428571
1977	"Florida"	"South Atlantic"	8859259.7	0.567116249	10.49749112	6.682273915	3.815217202	883	1557	592	338	930	0.564905414
1977	"Georgia"	"South Atlantic"	5201046	0.754261364	14.13177272	10.67093042	3.4608423	531	704	555	180	735	0.783430233
1977	"Hawaii"	"Pacific"	905852	0.382608696	6.18202532	2.870226041	3.311799278	44	115	26	30	56	0.264150943
1977	"Idaho"	"Mountain"	874524.6	0.697183099	5.488696373	3.544783074	1.943913299	99	142	31	17	48	0.762711864
1977	"Illinois"	"East North Central"	11332755.4	0.472150814	11.20645382	7.226839115	3.979614702	551	1167	819	451	1270	0.444246209
1977	"Indiana"	"East North Central"	5401257.5	0.602026049	7.387168636	5.146949576	2.24021906	416	691	278	121	399	0.58411215
1977	"Iowa"	"West North Central"	2886978.4	0.544642857	2.251488962	1.385531669	0.865957293	183	336	40	25	65	0.531976744
1977	"Kansas"	"West North Central"	2328548.7	0.698630137	7.085958735	4.638082081	2.447876654	204	292	108	57	165	0.632411067
1977	"Kentucky"	"East South Central"	3528155.7	0.730526316	9.013207665	7.085855083	1.927352583	347	475	250	68	318	0.745412844
1977	"Louisiana"	"West South Central"	4036521.8	0.778904665	15.63227034	11.84187832	3.790392015	384	493	478	153	631	0.78343949
1977	"Maine"	"New England"	1084876.4	0.592857143	2.488762775	1.106116789	1.382645986	83	140	12	15	27	0.526315789
1977	"Maryland"	"South Atlantic"	4128602.2	0.518	8.404781647	5.18335237	3.221429277	259	500	214	133	347	0.55187638
1977	"Massachusetts"	"New England"	5722676.9	0.253597122	3.180329821	1.397947174	1.782382647	141	556	80	102	182	0.293542074
1977	"Michigan"	"East North Central"	9145979.5	0.536776213	10.3652102	6.702398579	3.662811621	686	1278	613	335	948	0.528268551
1977	"Minnesota"	"West North Central"	3994670.3	0.53030303	2.803735768	1.627168079	1.176567688	245	462	65	47	112	0.546341463
1977	"Mississippi"	"East South Central"	2429520.2	0.848979592	13.7887308	10.24893722	3.539793577	208	245	249	86	335	0.796536797
1977	"Missouri"	"West North Central"	4844630.5	0.615629984	9.825310723	6.894230633	2.93108009	386	627	334	142	476	0.645762712
1977	"Montana"	"Mountain"	759005.7	0.685714286	6.851068444	3.820788171	3.030280273	96	140	29	23	52	0.710743802
1977	"Nebraska"	"West North Central"	1543925.4	0.574074074	3.756658191	2.461258815	1.295399376	93	162	38	20	58	0.586206897
1977	"Nevada"	"Mountain"	706966.5	0.621761658	13.86204297	8.911313337	4.950729631	120	193	63	35	98	0.739393939
1977	"New Hampshire"	"New England"	865731.3	0.483333333	1.963657777	0.808564967	1.15509281	58	120	7	10	17	0.507692308
1977	"New Jersey"	"Middle Atlantic"	7305825.3	0.336650083	5.488770721	2.450099649	3.038671073	203	603	179	222	401	0.347328244
1977	"New Mexico"	"Mountain"	1216825.8	0.703539823	10.60135313	6.327939463	4.273413664	159	226	77	52	129	0.629807692
1977	"New York"	"Middle Atlantic"	17761740.5	0.286769231	10.68025963	6.024184398	4.656075231	466	1625	1070	827	1897	0.285965942
1977	"North Carolina"	"South Atlantic"	5641853.9	0.738589212	11.11336825	8.117898976	2.995469273	534	723	458	169	627	0.71559633
1977	"North Dakota"	"West North Central"	642230.2	0.666666667	0.93424445	0.155707408	0.778537042	46	69	1	5	6	0.5625
1977	"Ohio"	"East North Central"	10753946.1	0.523979957	7.467026453	5.11440168	2.352624773	732	1397	550	253	803	0.541297935
1977	"Oklahoma"	"West South Central"	2885471.7	0.694638695	8.802720193	5.718302488	3.084417705	298	429	165	89	254	0.716145833
1977	"Oregon"	"Pacific"	2470589	0.611675127	4.978569888	3.197618058	1.78095183	241	394	79	44	123	0.614173228
1977	"Pennsylvania"	"Middle Atlantic"	11842899.2	0.474624732	5.606735216	3.132678863	2.474056353	664	1399	371	293	664	0.522889843
1977	"Rhode Island"	"New England"	947025.3	0.258992806	4.329345795	1.795094598	2.534251197	36	139	17	24	41	0.23364486
1977	"South Carolina"	"South Atlantic"	2962428.8	0.771830986	12.08467863	8.709070071	3.375608555	274	355	258	100	358	0.755351682
1977	"South Dakota"	"West North Central"	683189.7	0.555555556	3.659305754	1.902838992	1.756466762	40	72	13	12	25	0.580246914
1977	"Tennessee"	"East South Central"	4390890.1	0.727427598	10.90894987	8.494860757	2.414089116	427	587	373	106	479	0.790441176
1977	"Texas"	"West South Central"	13319452.7	0.701298701	13.34138902	9.242121487	4.099267532	1242	1771	1231	546	1777	0.696987952
1977	"Utah"	"Mountain"	1340507.8	0.606936416	4.028324192	2.014162096	2.014162096	105	173	27	27	54	0.656804734
1977	"Vermont"	"New England"	491318.2	0.615384615	3.256545351	1.83180676	1.424738591	40	65	9	7	16	0.611111111
1977	"Virginia"	"South Atlantic"	5137320.8	0.698254364	9.401787796	6.540374119	2.861413677	560	802	336	147	483	0.689466484
1977	"Washington"	"Pacific"	3915259.9	0.561205273	4.341985062	2.630732126	1.711252936	298	531	103	67	170	0.525139665
1977	"West Virginia"	"South Atlantic"	1888021.9	0.746666667	6.196962016	4.396135447	1.800826569	168	225	83	34	117	0.747126437
1977	"Wisconsin"	"East North Central"	4619356.2	0.446127946	3.268853785	1.883379333	1.385474452	265	594	87	64	151	0.493996569
1977	"Wyoming"	"Mountain"	428414.7	0.741935484	4.434955196	3.034443029	1.400512167	46	62	13	6	19	0.746666667
1978	"Alabama"	"East South Central"	3803943.4	0.785714286	13.2494085	9.910767863	3.338640633	308	392	377	127	504	0.803827751
1978	"Alaska"	"Pacific"	381557.2	0.852459016	15.98711805	8.910852685	7.076265367	52	61	34	27	61	0.723404255
1978	"Arizona"	"Mountain"	2528752	0.614379085	10.00493524	6.010870184	3.994065057	282	459	152	101	253	0.689277899
1978	"Arkansas"	"West South Central"	2213796	0.780701754	9.531140177	7.317747435	2.213392743	178	228	162	49	211	0.81124498
1978	"California"	"Pacific"	22924948.4	0.482768128	11.63361397	6.900778891	4.73283508	1751	3627	1582	1085	2667	0.488813367
1978	"Colorado"	"Mountain"	2753423	0.598752599	6.283088359	4.249256289	2.03383207	288	481	117	56	173	0.624
