state_abbr,year,population,male_population,white_nh_population,black_nh_population,hispanic_population,age_15_24_population,age_25_44_population,state,share_male,share_white_nh,share_black_nh,share_hispanic,share_age_15_24,share_age_25_44
NJ,2009,8755602,4262096,5264148,1131976,1515870,1134905,2364261,New Jersey,0.4867850320286372,0.6012319883886911,0.12928591317878543,0.17313144201849284,0.12962044186110788,0.2700283772606384
NJ,2010,8809368,4288074,5233780,1137131,1567681,1142783,2347419,New Jersey,0.48676295507237294,0.594115264568355,0.12908201814250467,0.17795612579699246,0.12972360786835105,0.2664684912697483
NJ,2011,8878245,4322379,5209753,1143130,1619018,1155699,2344734,New Jersey,0.4868506106781239,0.5867998686677378,0.12875630262512466,0.18235788717252113,0.13017201034663944,0.2640988168269742
NJ,2012,8935248,4349784,5183994,1149083,1663350,1166215,2341446,New Jersey,0.48681178183302803,0.5801734881896955,0.12860113116054528,0.18615599701317748,0.13051848141204364,0.26204600029008707
NJ,2013,8987175,4375329,5156329,1155026,1706743,1177275,2339775,New Jersey,0.4868414156840164,0.5737430282597146,0.128519362313519,0.18990873105286143,0.13099500121005767,0.2603459930400821
NJ,2014,9036406,4399078,5126765,1160697,1750408,1185639,2338377,New Jersey,0.4868172147201,0.5673455796474838,0.12844675194983493,0.19370621461674034,0.13120692009633034,0.25877290152744353
NJ,2015,9079218,4418134,5091728,1164329,1792129,1190348,2337687,New Jersey,0.4866205437516755,0.5608112945410056,0.12824111063309637,0.1973880349607202,0.13110688607763357,0.2574766901730964
NJ,2016,9122374,4439361,5057157,1167208,1834718,1191384,2342739,New Jersey,0.48664536227082994,0.5543685229305442,0.127950027043399,0.2011228656049401,0.1306002143740215,0.256812426239047
NJ,2017,9176713,4465281,5023985,1171130,1882217,1191740,2363338,New Jersey,0.4865882805749728,0.5474710825106985,0.12761976973672381,0.20510797275669404,0.12986567194593532,0.2575364403354447
NJ,2018,9220072,4486052,4991943,1174183,1927816,1188623,2385355,New Jersey,0.48655281650728976,0.5414212600508976,0.1273507408618935,0.2090890396517511,0.1289168891522756,0.2587132725210823
NJ,2019,9259376,4504601,4958634,1179237,1969743,1189273,2406598,New Jersey,0.4864907743243173,0.5355257200917211,0.12735599029567435,0.21272956190568348,0.12843986463018675,0.25990930706345655
NJ,2020,9272794,4562032,4970577,1201518,2004255,1141840,2401008,New Jersey,0.4919803028084092,0.5360387602700977,0.129574538159696,0.21614359167258543,0.12313872172723776,0.2589303720108524
NJ,2021,9270541,4560678,4928558,1201673,2030535,1136282,2412588,New Jersey,0.49195381369868274,0.5316365031986806,0.12962274801438234,0.21903090661052035,0.12256911435912964,0.2602424173519107
NJ,2022,9295227,4573222,4874701,1206768,2079904,1137798,2428885,New Jersey,0.49199680653307337,0.5244305491409731,0.12982663037707418,0.2237604310255145,0.12240669324159593,0.2613045383399459
NJ,2023,9379642,4616192,4842956,1215803,2150663,1154861,2463102,New Jersey,0.49215012683852966,0.5163263160790146,0.12962147169369578,0.22929052089621332,0.12312420879176413,0.26260085406244715
NJ,2024,9500851,4677937,4826932,1228238,2229461,1174729,2509330,New Jersey,0.49237031503809503,0.5080525944465396,0.1292766300618755,0.23465908474935562,0.1236446082566709,0.26411634073621404
NM,1990,1519933,747723,767202,27925,583457,220834,483441,New Mexico,0.4919447107208015,0.5047604072021595,0.018372520367674103,0.3838702100684701,0.1452919306311528,0.3180673095458813
NM,1991,1547115,761460,776464,28611,596176,222959,491328,New Mexico,0.4921806071300453,0.5018786580183116,0.018493130762742265,0.3853469199122237,0.1441127517993168,0.31757690927953
NM,1992,1580750,778208,787484,29482,613490,228348,493704,New Mexico,0.49230302071801363,0.49817112130317887,0.018650640518741105,0.38810058516526963,0.1444554799936739,0.31232263166218566
NM,1993,1614937,794945,802756,30096,628479,234179,495206,New Mexico,0.49224520832701213,0.4970819295118014,0.018636021095559764,0.38916626469020155,0.14500813344421484,0.30664106401673874
NM,1994,1653329,814171,820829,30573,644702,242360,501284,New Mexico,0.49244342777511313,0.4964704544588524,0.01849178233733274,0.3899417478311939,0.14658909388270575,0.30319676241086924
NM,1995,1682417,828561,832518,30970,659809,249225,503664,New Mexico,0.4924825414864448,0.4948345148675982,0.01840804033720534,0.39217922786086923,0.14813509373716505,0.29936930023888253
NM,1996,1706151,840002,836825,31510,675393,254632,505286,New Mexico,0.4923374308604572,0.4904753447965626,0.018468470844608714,0.39585769372113017,0.149243531199759,0.29615549854614276
NM,1997,1722939,847939,837556,32059,688387,258924,500036,New Mexico,0.4921468490759104,0.4861205184861449,0.018607159046257586,0.39954229372020716,0.15028042199985026,0.2902226950576892
NM,1998,1733535,852990,832256,31767,699015,262028,495278,New Mexico,0.4920523669842259,0.4800918354691425,0.0183249833432841,0.4032309702428852,0.15115241399798676,0.28570406712295976
NM,1999,1739844,856048,825797,31782,708407,263327,488961,New Mexico,0.4920257218463264,0.4746385308108083,0.01826715498630912,0.40716696439450895,0.15135092571517905,0.2810372654100023
NM,2000,1821204,895580,819189,30986,769988,267550,514911,New Mexico,0.49175161047307164,0.44980628199806283,0.01701401929712432,0.42279063740250955,0.14690830900876564,0.28273109437493
NM,2001,1831690,901303,812209,31460,783543,274070,506151,New Mexico,0.49206088366481227,0.4434205569719767,0.017175395399876617,0.42777052885586536,0.1496268473377045,0.276330055850062
NM,2002,1855309,913453,813977,32153,800870,281362,503680,New Mexico,0.4923454799173615,0.43872853524668937,0.017330266818087983,0.43166394384978457,0.1516523662635173,0.2714803841300829
NM,2003,1877574,925271,815759,32528,817520,287135,501832,New Mexico,0.49280134897479405,0.43447501936008914,0.017324483615559227,0.4354129317939,0.15292872611146086,0.26727681572071194
NM,2004,1903808,939070,820715,33311,834722,292106,502867,New Mexico,0.4932587739940162,0.43109126550576526,0.017497037516388207,0.4384486250714358,0.15343248899048645,0.26413745503748276
NM,2005,1932274,953754,826507,33737,854026,293881,505077,New Mexico,0.4935914885777069,0.42773799160988557,0.017459739146725568,0.4419797606343614,0.15209074903455722,0.2613899478024338
NM,2006,1962137,968168,832752,34351,874649,293965,507378,New Mexico,0.4934252807016024,0.4244107317684749,0.017506932492481413,0.4457634711541549,0.1498187945082326,0.25858439038660397
NM,2007,1990070,982148,835596,34807,896537,293652,509824,New Mexico,0.4935243483897551,0.41988271769334745,0.017490339535795225,0.45050525860899365,0.1475586285909541,0.25618395332827487
NM,2008,2010662,992084,833488,34733,916565,292471,508578,New Mexico,0.4934116226397077,0.4145341186136705,0.017274410119652136,0.45585235111619954,0.14546005246033397,0.2529405738010665
NM,2009,2036802,1005564,834683,35373,937564,291781,511617,New Mexico,0.49369747280295284,0.409800756283625,0.017366931100813922,0.46031180252179643,0.1432544744162663,0.2511864187093296
NM,2010,2064898,1020364,838703,36093,957163,292961,517016,New Mexico,0.49414741067113244,0.4061716365650991,0.017479313748185142,0.4635400876944043,0.14187674161145006,0.2503833119117748
NM,2011,2082130,1028548,837531,36301,969534,294648,519703,New Mexico,0.49398836768117266,0.4022472179931128,0.017434550196193322,0.46564527671182876,0.141512777780446,0.2496016098898724
NM,2012,2090282,1033316,833253,36337,977176,295801,520097,New Mexico,0.49434286856988674,0.39863185924195876,0.017383778839410186,0.46748524840189026,0.1415124849183029,0.2488166668420816
NM,2013,2096538,1036619,826380,36587,984944,295941,520994,New Mexico,0.49444322020397435,0.3941640933767955,0.01745115042035966,0.46979544372675336,0.14115699310005353,0.24850205433910572
NM,2014,2095081,1035856,818007,36755,987866,293964,519053,New Mexico,0.49442288866158396,0.3904417060724621,0.01754347445277772,0.4715168530476865,0.14031152017511495,0.24774841640967582
NM,2015,2096056,1035703,809926,37003,992057,291119,518611,New Mexico,0.49411990901006464,0.38640475254477935,0.017653631391527706,0.4732969920650975,0.1388889418984989,0.24742230169422955
NM,2016,2099682,1037197,805618,37307,995983,287928,520005,New Mexico,0.49397813573674487,0.38368572002808043,0.017767928667293428,0.47434944910705523,0.13712933672813313,0.24765893120958316
NM,2017,2101111,1037434,800484,37525,998609,283896,521717,New Mexico,0.49375497058460976,0.38098129989324697,0.017859599040697994,0.47527665125735863,0.13511708805484338,0.24830530133819678
NM,2018,2103161,1037865,794484,37990,1004256,281140,523821,New Mexico,0.4934786257447718,0.37775709990818584,0.018063286643295498,0.47749839408395267,0.13367497780721496,0.2490636713023872
NM,2019,2110180,1040694,792889,38873,1007495,280176,527853,New Mexico,0.49317783317063,0.3757447231989688,0.018421651233544056,0.47744505208086513,0.1327735074732961,0.25014595911249277
NM,2020,2118606,1053869,800764,42191,1013541,281492,544059,New Mexico,0.49743510591398304,0.3779673993182309,0.019914509823912515,0.4783999478902637,0.13286661134727268,0.2568004621907046
NM,2021,2117333,1052907,793260,42512,1018326,282792,546861,New Mexico,0.4972798326951878,0.3746505627598493,0.020078088803225567,0.4809474938519354,0.13356047442702684,0.2582782207616846
NM,2022,2113868,1050733,783950,43120,1021969,284253,547935,New Mexico,0.49706651503310517,0.37086043215565023,0.020398624701258545,0.4834592320807165,0.13447055350665227,0.25920965736744206
NM,2023,2121164,1054962,777389,44288,1032991,288253,552218,New Mexico,0.4973505113230283,0.36649169984027635,0.020879102228776276,0.4869925192017213,0.1358937828475309,0.26033724879358694
NM,2024,2130256,1060177,769343,45443,1046254,291536,557952,New Mexico,0.49767586618697474,0.36115049083302664,0.02133217791664476,0.49114003199615447,0.13685491321230875,0.26191781645022943
NV,1990,1218629,620485,958473,78144,127346,164188,412798,Nevada,0.509166448525351,0.7865174716833425,0.06412452026006274,0.10449940055587058,0.134731735417424,0.3387396820525361
NV,1991,1285046,654305,1002170,83218,140037,166743,443742,Nevada,0.5091685433828828,0.7798709151267736,0.06475877128133935,0.1089743090908808,0.12975644451638307,0.3453121522498027
NV,1992,1330694,677312,1028867,87483,150768,167611,454679,Nevada,0.5089915487707918,0.7731807613170271,0.06574238705517572,0.11330027790010326,0.12595758303561902,0.3416856166782145
NV,1993,1380197,702011,1057375,91004,163157,170125,464396,Nevada,0.508631014268253,0.7661044039365394,0.06593551500256847,0.11821283483444754,0.1232613894972964,0.3364708081527492
NV,1994,1456388,741363,1102398,97623,182033,178379,485310,Nevada,0.5090422332510293,0.7569397715443962,0.06703090110602394,0.12498935723172672,0.12248041044007503,0.33322850778775986
NV,1995,1525777,776667,1138993,102988,203849,186841,502775,Nevada,0.509030480863193,0.7465003077120707,0.06749872360115534,0.13360340338070373,0.12245629603801866,0.32952063112761565
NV,1996,1596476,812443,1178074,108090,224751,196058,516919,Nevada,0.5088977222332187,0.7379215221525409,0.06770537107980326,0.14077944172038917,0.12280673182684863,0.32378751700620617
NV,1997,1675581,852719,1215804,113461,253623,208685,532512,Nevada,0.5089094469321388,0.7256014480947206,0.06771442263907265,0.15136421336837788,0.1245448593651993,0.31780737547155286
NV,1998,1743772,887540,1244978,119845,279592,219803,540230,Nevada,0.5089770910417187,0.7139568705083004,0.06872744831319691,0.16033747531213943,0.12605030932943068,0.30980541034034265
NV,1999,1809253,921070,1271473,125963,304364,230962,545126,Nevada,0.5090885575428091,0.7027613053564096,0.06962155099369739,0.16822633429376654,0.12765599946497255,0.3012989338693925
NV,2000,2018741,1028426,1322038,134409,400260,260649,632738,Nevada,0.5094392990482682,0.6548824242436251,0.06658060642747138,0.1982720913678377,0.12911463134696327,0.31343198557913077
NV,2001,2098399,1067549,1347170,142142,433396,272457,648880,Nevada,0.5087445238012408,0.6419989715969174,0.06773830906324298,0.20653650711804572,0.12984041643176536,0.30922622437391556
NV,2002,2173791,1104027,1368956,149559,465381,281470,663253,Nevada,0.5078809324355469,0.6297551144521254,0.0688010024882797,0.2140872788598352,0.129483469201961,0.3051135090723993
NV,2003,2248850,1140715,1392882,156625,495379,291841,677529,Nevada,0.5072437023367499,0.6193752362318519,0.06964670831758454,0.2202810325277364,0.12977343975809857,0.30127798652644683
NV,2004,2346222,1189636,1426947,166475,531663,305697,701910,Nevada,0.5070432380226594,0.6081892506335718,0.07095449620709379,0.22660387635952609,0.1302932970537315,0.29916606356943204
NV,2005,2432143,1233297,1445995,176394,570527,320350,724049,Nevada,0.5070824371757746,0.594535354212314,0.07252616314090084,0.23457790105269305,0.13171511707987565,0.297700011882525
NV,2006,2522658,1278665,1463654,187171,613429,335373,747896,Nevada,0.506872116632536,0.5802031032347627,0.0741959472905166,0.24316772229925737,0.13294429922724366,0.2964714202242238
NV,2007,2601072,1317020,1474947,196127,653390,347924,765237,Nevada,0.5063373870465716,0.5670535071693518,0.0754023725602367,0.2512002743484225,0.13376177206936218,0.29420062189743307
NV,2008,2653630,1343029,1477687,202972,681879,355747,774847,Nevada,0.5061101208533216,0.5568549496350282,0.076488432825978,0.2569608423178815,0.13406051333456434,0.29199511612395096
NV,2009,2684665,1357047,1472828,207455,703367,358213,774536,Nevada,0.5054809445498787,0.5486077406305815,0.07727407330151062,0.26199432703894154,0.13342931054712598,0.28850377980120423
NV,2010,2701888,1363798,1463551,210099,717700,360364,768406,Nevada,0.5047574140748987,0.5416771531610489,0.07776006999549945,0.26562907122723073,0.13337488452519128,0.28439594831466
NV,2011,2710129,1366153,1450649,213547,725999,360965,761793,Nevada,0.5040915026554087,0.5352693543370076,0.07879588019610875,0.26788355831032395,0.13319107688231815,0.28109104769551563
NV,2012,2739290,1379840,1447050,221966,737977,365237,763151,Nevada,0.5037217673192689,0.5282573221528206,0.08103048600184719,0.2694044807231071,0.13333272490316833,0.27859445330724386
NV,2013,2769188,1393279,1443333,227039,752233,367179,765154,Nevada,0.503136298438387,0.5212116331574455,0.08198757180805348,0.27164388983340965,0.13259446451450752,0.27630987856368006
NV,2014,2808779,1411610,1444068,235164,767879,369396,771305,Nevada,0.5025706899688441,0.5141266009180502,0.08372463622093443,0.2733853393235993,0.1315147969989807,0.2746050864094327
NV,2015,2855986,1433636,1444210,245361,788833,370240,781483,Nevada,0.5019758500216738,0.5056782491230699,0.08591113541873105,0.27620338475048545,0.12963648981472597,0.2736298427233187
NV,2016,2904614,1456905,1444675,257253,808713,372339,792121,Nevada,0.5015829986359633,0.49737245637458194,0.08856701785504029,0.2784235702231002,0.12818880581034175,0.27271127936448697
NV,2017,2954768,1480939,1445061,269728,829085,375129,805859,Nevada,0.5012031401450131,0.4890607316716575,0.0912856779280133,0.2805922495437882,0.12695717565643055,0.2727317339297028
NV,2018,3011007,1508547,1451627,281360,851098,379956,822237,Nevada,0.5010107914063302,0.48210681675598893,0.09344382128636698,0.2826622455543943,0.12618901251308948,0.2730770801927727
NV,2019,3068665,1536368,1456977,291723,874334,386173,840162,Nevada,0.5006633177619584,0.4747918068606381,0.09506511789328584,0.2849232483832546,0.12584397449705328,0.2737874613227576
NV,2020,3116967,1571438,1495381,295633,896784,368385,873086,Nevada,0.5041561235649912,0.4797551594226054,0.09484636828044699,0.28771045699232617,0.11818700679217971,0.2801075532721392
NV,2021,3148141,1586135,1486414,303269,916750,372795,885036,Nevada,0.5038322616426647,0.47215610736622027,0.09633272461430413,0.29120360237994425,0.11841750417150947,0.28112972068277753
NV,2022,3176116,1599209,1468033,311920,938416,377067,896849,Nevada,0.5035108919195647,0.4622101333830376,0.0982079999596992,0.2954602413765744,0.11871953039498558,0.28237287303108577
NV,2023,3214363,1617848,1453054,316974,966460,383448,913495,Nevada,0.5033183868778978,0.4520503751443132,0.0986117622682939,0.3006692150202077,0.11929206502190325,0.284191611215037
NV,2024,3267467,1644139,1445647,322485,999427,389683,934830,Nevada,0.5031845769215114,0.44243660303225707,0.09869571750839412,0.30587210215129945,0.11926149521938553,0.28610235390288563
