state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other,nics_total_per_100k,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Virginia,VA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8187456.0,15676.0,191.46362435413394,178434.0,2179.358276856694,5.816666666666666,49049.0,67018.78943809385,15.918113784865403,11.112728298431866,448754.0,235889.0,203068.0,0.0,0.0,0.0,9797.0,5480.994340610808,acs1,61741.0,84360.68174065428,0.11740158598385289,0.6394560282985297,0.1892946709249002,0.08404387708717964,0.35451170858125486,0.49048500299357417,0.1389957838308392,0.2739127083301011
Virginia,VA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8255861.0,16355.0,198.1016880008033,171558.0,2078.014637116589,5.5249999999999995,48195.0,64900.49180785292,15.92643393032144,11.080610480596487,498426.0,257928.0,229551.0,0.0,0.0,0.0,10947.0,6037.238272301339,acs1,62666.0,84387.47213675508,0.11718717230689951,0.6351095376074175,0.1893088777124124,0.08570548296360772,0.3614914630304408,0.4915658493742135,0.13882406492175625,0.27246097497640853
Virginia,VA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8315430.0,16522.0,198.69086745965032,161934.0,1947.3917764926168,5.066666666666666,49760.0,65942.67694625746,15.933623383042349,11.096541112499567,419764.0,221407.0,187656.0,0.0,732.0,0.0,9969.0,5048.013151454585,acs1,64902.0,86009.0759478698,0.11799004987438586,0.6296416086446195,0.18885820561837333,0.08791083278516997,0.36746053692719305,0.49153602523284984,0.1379773149839022,0.27217671642192576
Virginia,VA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8367303.0,16705.0,199.64617033708473,157803.0,1885.948196210894,4.375,51617.0,68320.83842770499,15.939842168318702,11.131970100455431,462997.0,262120.0,184030.0,0.0,6028.0,0.0,10728.0,5533.407837627011,acs1,66262.0,87705.12420126292,0.11183240917104807,0.6250129279602166,0.18884054895429353,0.08986682918618684,0.369732000918858,0.49222586730061685,0.13617332139010493,0.27063210001487537
Virginia,VA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8417651.0,18495.0,219.71687825974254,157292.0,1868.5973082039159,4.0,52656.0,68823.82445118426,15.945841368674406,11.139305249606084,528369.0,295963.0,209975.0,0.0,9817.0,0.0,12547.0,6276.917396551604,acs1,68114.0,89028.14453562681,0.10988152960914001,0.6224065028588385,0.18729362343981223,0.09042182132545108,0.3808108931507577,0.49162855357611585,0.1354843096751614,0.26712247830668506
Virginia,VA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8471011.0,17811.0,210.25825606884467,152515.0,1800.4344463724578,3.625,54377.0,69589.97886282013,15.952160421960832,11.150375854100096,520827.0,292199.0,198004.0,0.0,11835.0,1.0,18622.0,6148.345221131221,acs1,71535.0,91548.24903823009,0.10637154203661248,0.6170634780083164,0.18831584813259,0.09334830378204538,0.38711376498666517,0.491587268979294,0.1346394695644166,0.26834600154427024
Virginia,VA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8510920.0,17357.0,203.93799965221152,142931.0,1679.3836624007745,3.0,56130.0,70123.11093809427,15.956860602814405,11.15800770396795,476760.0,253744.0,168859.0,0.0,18450.0,305.0,34835.0,5601.744582254328,acs1,72577.0,90670.31930436606,0.1070470511290105,0.6133468190007026,0.18758160227808376,0.09542616332959014,0.39341364584412214,0.4920043415552465,0.1343537592667491,0.2682364985321716
Virginia,VA,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8556642.0,17916.0,209.38120351418232,140944.0,1647.18823108411,2.725,58362.0,71613.01546141232,15.962218381432557,11.179032116616044,512766.0,281144.0,173799.0,4.0,10353.0,2604.0,44048.0,5992.607847798237,acs1,76456.0,93815.23440111271,0.09937667864787084,0.6107074449720046,0.19049128705588964,0.09702444573083371,0.3959077482688284,0.49227223324088437,0.13066539949123188,0.26979109296107245
Virginia,VA,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,8637303.0,17925.0,207.53005886212398,125114.0,1448.5308666374215,6.516666666666667,61400.0,74408.49752548798,15.97160093927264,11.217325428351513,823513.0,480071.0,259191.0,0.0,7859.0,4787.0,69494.0,9534.376645117116,acs5,76398.0,92584.04550410798,0.10013936037162766,0.612189074663447,0.18696757146661358,0.09527980841797935,0.3951492031223181,0.4919928154391906,0.13222031556317174,0.2692703726885154
Virginia,VA,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8660007.0,19526.0,225.47325885533348,125478.0,1448.936473146038,3.841666666666667,66971.0,77530.40935995875,15.97422608885238,11.258425517219171,655339.0,365793.0,219649.0,0.0,10185.0,6336.0,48080.0,7567.418825412035,acs1,80963.0,93728.54717729076,0.10166907762401849,0.5923967465044501,0.18033714274738338,0.10174984037765986,0.41807119760269457,0.49453778021849343,0.1325312064857004,0.27020862796065015
Virginia,VA,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8681038.0,20624.0,237.575276136333,148845.0,1714.5991066966876,2.6999999999999997,69673.0,74690.08647658548,15.976651664740242,11.221102651157183,567504.0,318410.0,192081.0,1.0,4690.0,2113.0,43642.0,6537.282753514039,acs1,85873.0,92056.63307168953,0.10558444202781732,0.5867519060889245,0.18365441873946795,0.10430558963952702,0.4218307340859727,0.4951062454490461,0.1349076922882038,0.26917832300104366
Virginia,VA,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8732034.0,21101.0,241.65045623963442,145881.0,1670.6416855454295,2.6999999999999997,73681.0,75856.1439111747,15.982508890368624,11.236593982302812,541716.0,293705.0,192876.0,0.0,4148.0,2096.0,42235.0,6203.777951391394,acs1,89931.0,92585.8617292905,0.1020200921019802,0.5807507327582943,0.18079802673291342,0.11129906061453712,0.42425346663488667,0.4936031514630268,0.131117897843638,0.27194586136417304
Virginia,VA,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,8819642.0,19200.0,217.69591101316811,138307.0,1568.1702273176168,2.9250000000000003,77093.0,77093.0,15.992491837590034,11.252767764249366,527538.0,278554.0,191603.0,1.0,4239.0,1505.0,44435.0,5981.399245003368,acs1,92090.0,92090.0,0.09749117358554805,0.5743615934047538,0.1791020400751544,0.11551588632415921,0.433413470819071,0.494443829696199,0.13230611738816359,0.2714310601456443
Washington,WA,2008,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6562231.0,21888.0,333.5451007439391,249283.0,3798.753807965614,5.2,44098.0,64265.68466669843,15.696841194565692,11.070781092291238,316589.0,97464.0,113027.0,4628.0,82055.0,0.0,0.0,4824.411088241179,acs1,58078.0,84639.26785959706,0.1134793045868778,0.7525996973076505,0.0326017250287973,0.09828401044154239,0.30700019348694235,0.49891376443987867,0.13586693629657498,0.2802101439804166
Washington,WA,2009,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6667426.0,22412.0,336.14171345883705,245215.0,3677.8060978854505,9.041666666666666,41679.0,60935.596207980816,15.712744436364042,11.017572785536984,336732.0,111756.0,111328.0,6684.0,83867.0,0.0,1612.0,5050.404758897962,acs1,56548.0,82674.39464403894,0.12314781467856867,0.744062711250196,0.03333665956653429,0.10314284020800712,0.31037549115919083,0.4994673775302193,0.13763057653625083,0.27835094861419873
Washington,WA,2010,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6743009.0,21138.0,313.4802281889287,249426.0,3699.0311002106037,9.991666666666667,42327.0,60886.5356698768,15.724016822433313,11.016767340089592,335342.0,117336.0,103848.0,4487.0,80101.0,0.0,4031.0,4973.180370959019,acs1,55631.0,80024.07129848363,0.13433018103901467,0.7247861070716033,0.034006840540790596,0.11274882511606502,0.3105513801871736,0.4979501804137774,0.13749018458903378,0.27387339246698345
Washington,WA,2011,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6827479.0,20152.0,295.1601901668244,244209.0,3576.8546486924383,9.433333333333334,44279.0,61755.53910375255,15.736466056528855,11.030938952552294,394410.0,137157.0,116763.0,5038.0,101640.0,0.0,5362.0,5776.80282868684,acs1,56835.0,79267.2839260547,0.13896334016392523,0.7194175200782191,0.0338941013212518,0.11552790775102569,0.3187580643824074,0.4989812648187316,0.1366488736958711,0.27433156301619405
Washington,WA,2012,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6898599.0,20553.0,297.9300579726405,254377.0,3687.371885219013,8.441666666666666,47053.0,64291.52682889824,15.746828905473109,11.071183125942206,519209.0,183670.0,154850.0,6479.0,132907.0,0.0,9359.0,7526.29628131741,acs1,57573.0,78665.67645251437,0.13535742880661064,0.7143734127184351,0.03471053841866594,0.11709360517279077,0.3167369048436468,0.49897390348168164,0.13496743227357005,0.2734726284367781
Washington,WA,2013,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,13,6966252.0,20223.0,290.2995757259427,259139.0,3719.9199799260778,6.625,47448.0,63894.56448384699,15.756587904964352,11.064989573896982,561122.0,199142.0,159388.0,6750.0,152569.0,0.0,11676.0,8054.86221285133,acs1,58405.0,78649.51185885778,0.14149282166189653,0.7088478278269835,0.035717759086187205,0.11934120606374095,0.3273340325670661,0.4985837863983248,0.13395848699674068,0.2742677732440199
Washington,WA,2014,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,23,7057531.0,20185.0,286.0065368469512,261257.0,3701.8186671797826,5.933333333333334,50259.0,66603.95901611642,15.769605831590393,11.106519299448149,482115.0,167432.0,130056.0,6636.0,132184.0,0.0,13687.0,6831.213352091546,acs1,61366.0,81323.1172323962,0.13187552514192996,0.7025137611820668,0.0343630912847499,0.12161358799013812,0.3312323753198882,0.49983459675169545,0.1327999739433239,0.27432157053782963
Washington,WA,2015,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,23,7167287.0,20505.0,286.0915155204473,249474.0,3480.731272516365,5.441666666666666,52408.0,69367.81487337821,15.785037758823377,11.147178276292308,502280.0,183549.0,129667.0,6814.0,126583.0,0.0,15639.0,7007.95154428726,acs1,64129.0,84881.86154813906,0.12190344229737556,0.6968798319635956,0.0353148681284919,0.12362281846453542,0.3417438520005056,0.5000063455749935,0.13102566387614775,0.2757372686497495
Washington,WA,2016,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,25,7299961.0,22101.0,302.7550421159784,254994.0,3493.0871548491837,5.191666666666666,54296.0,70967.38021121052,15.803379563638595,11.169975616806557,713996.0,214106.0,151029.0,8028.0,268274.0,652.0,23732.0,9780.819376980233,acs1,67106.0,87710.64197092774,0.11258476090877054,0.6934064215148189,0.034967206366630074,0.12437582327113063,0.35138410364741307,0.49941355653128433,0.127980241492865,0.27700836992316136
Washington,WA,2017,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,25,7427951.0,22483.0,302.6810489191434,235206.0,3166.499078951921,4.6499999999999995,56800.0,72690.85825639854,15.820760604771694,11.193970909485584,579678.0,198632.0,138087.0,7790.0,159260.0,713.0,22861.0,7804.009477176142,acs1,70979.0,90836.6976792414,0.11028191516492333,0.6855629475665035,0.03540644065018189,0.127035464233636,0.3549843903372189,0.49942524335505567,0.12515071073894948,0.28122904075931343
Washington,WA,2018,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,25,7526793.0,23719.0,315.1275715965618,223256.0,2966.150391009823,4.3999999999999995,59824.0,74738.01868449227,15.833979612642096,11.2217441932486,627301.0,202826.0,148345.0,9382.0,177654.0,736.0,33596.0,8334.240094021452,acs1,74073.0,92539.26949077955,0.10256160448463542,0.6782844238759773,0.03740940823354134,0.12876932943945604,0.36684197295411386,0.49987572308528955,0.12310806146458851,0.286599551382234
Washington,WA,2019,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,29,7614024.0,23095.0,303.3218702751659,207539.0,2725.746596018085,4.183333333333334,63431.0,77832.92525500916,15.845502368007871,11.262319824432907,607170.0,206107.0,128716.0,8215.0,172462.0,2487.0,46455.0,7974.364147000325,acs1,78687.0,96552.7800214549,0.09775436965673523,0.6732457041747009,0.03877126047601719,0.13023465989607472,0.369662047163841,0.500016480861911,0.12279870511640807,0.2884157400504511
Washington,WA,2020,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,29,7726812.0,22596.0,292.4362596113378,210223.0,2720.6951586242812,8.700000000000001,67619.0,81945.08459569987,15.860206916349256,11.3138046018447,781471.0,331470.0,177262.0,772.0,178713.0,5416.0,55758.0,10113.757135543094,acs5,77006.0,93320.8592906796,0.10187193291549751,0.6746000147754432,0.037234116897715996,0.12932133460854725,0.36679269144737336,0.500369319524284,0.12379239038052091,0.28624346336388923
Washington,WA,2021,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,29,7744316.0,25987.0,335.5622368715326,234972.0,3034.122058035855,5.191666666666667,73628.0,85237.02767399386,15.86246971289114,11.353191215520038,736846.0,282581.0,169182.0,811.0,206581.0,3981.0,43501.0,9514.668564660842,acs1,84247.0,97530.33995831695,0.09925249606576876,0.6430200349102924,0.03857783718488861,0.13686498958738763,0.3896693092525313,0.50361482276333,0.12212063744105593,0.2927542535611961
Washington,WA,2022,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,31,7786828.0,29504.0,378.89625916997267,262437.0,3370.2683557412593,4.041666666666667,75580.0,81022.44392950398,15.867944146219633,11.302481480822896,706260.0,277473.0,152154.0,1068.0,195374.0,3338.0,47974.0,9069.93194147861,acs1,91306.0,97880.85823534388,0.09977416276146368,0.6346765760065843,0.03847228783323867,0.14042422948691372,0.39480813255946895,0.5048187813022346,0.12284103364772676,0.29437426099304553
Washington,WA,2023,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,37,7838655.0,28231.0,360.1510718356657,227166.0,2898.022683738473,4.216666666666667,80472.0,82847.62167750235,15.874577821486707,11.324758316075773,644741.0,219088.0,139710.0,1469.0,175820.0,4385.0,71784.0,8225.148319450213,acs1,94605.0,97397.84333432883,0.10345671375503414,0.6242968022035408,0.03901391036339993,0.14616620247591158,0.40451067163812143,0.5035245645651796,0.12082625101115081,0.2969460685432261
Washington,WA,2024,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,40,7927958.0,25950.0,327.32262204214504,196288.0,2475.8960630215242,4.5,83938.0,83938.0,15.885906057298817,11.337833710060957,418108.0,143189.0,79713.0,477.0,151296.0,6007.0,5990.0,5273.842268084669,acs1,99389.0,99389.0,0.09932228671072732,0.6147253517764112,0.03932670535222878,0.15009989721267927,0.4101712522152337,0.5038801585287088,0.1217574872646761,0.3002294494469841
West Virginia,WV,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,7,1840310.0,5006.0,272.01938803788494,45971.0,2498.0030538333217,4.5249999999999995,31494.0,45897.39836031113,14.42544459365517,10.734163713838987,147689.0,43587.0,72132.0,3096.0,0.0,0.0,0.0,8025.22401117203,acs1,37989.0,55362.80771924365,0.17011610012221065,0.9347130949677812,0.03327256253623652,0.011241862628605189,0.17090347136313153,0.48949499247162254,0.12888846758388683,0.25640297872434237
West Virginia,WV,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,7,1847775.0,5554.0,300.577721854663,46215.0,2501.116207330438,7.9750000000000005,31653.0,46277.36814153931,14.429492770524485,10.742408311530214,156831.0,49248.0,72072.0,3749.0,165.0,0.0,395.0,8487.559361935302,acs1,37435.0,54730.77674718112,0.17691685468352486,0.9336869297721644,0.030164685013603316,0.011859145378801908,0.17268974945863858,0.4908854216752932,0.13051983841976242,0.2528634002957505
West Virginia,WV,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,11,1854265.0,5586.0,301.25143924951396,41301.0,2227.351538210558,8.4,32642.0,46954.8585379573,14.43299894909015,10.756941962518965,159550.0,49351.0,72106.0,3582.0,179.0,0.0,773.0,8604.48749234872,acs1,38218.0,54975.82205758385,0.18139680881797374,0.9320410815044232,0.03054089784479062,0.011876116858228248,0.17520411323602217,0.49254223227630606,0.12997869979767773,0.2465257045275201
West Virginia,WV,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,11,1856606.0,5497.0,296.07789697975767,39009.0,2101.0919925929356,7.708333333333333,34490.0,48102.90529796123,14.434260647656632,10.781097855474789,185491.0,60210.0,82189.0,4250.0,1163.0,0.0,1086.0,9990.865051604918,acs1,38482.0,53670.513240827604,0.18577320674227737,0.9305311518386689,0.029839966712731304,0.011481305016158554,0.18470203168294186,0.49288118126685654,0.13035716980603268,0.24345465364208857
West Virginia,WV,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,11,1857446.0,5943.0,319.9554657309015,44500.0,2395.762783951727,7.2,35233.0,48141.103962820045,14.434712983819036,10.781891643413548,225580.0,78593.0,98749.0,5176.0,3025.0,0.0,1837.0,12144.633006827655,acs1,40196.0,54922.36865692716,0.17769668058569865,0.9280418968714782,0.03258142526758193,0.012784754661091628,0.1864556500110708,0.49136283943251446,0.12903380541151754,0.2420043408125307
West Virginia,WV,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,11,1854768.0,5657.0,304.99771399981023,39929.0,2152.7759806078175,6.708333333333333,35093.0,47257.038261499794,14.43327017881665,10.7633568797441,248952.0,92387.0,105814.0,5512.0,5602.0,0.0,2519.0,13422.271680339538,acs1,41253.0,55552.2354715086,0.1848152609235786,0.9261857818351252,0.03346754361744353,0.014337454915698829,0.18929696103243754,0.4944356480922222,0.13137220218475504,0.24080948970611077
West Virginia,WV,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,11,1850569.0,5850.0,316.1189882679327,38282.0,2068.661044251795,6.491666666666667,36243.0,48029.75161903555,14.431003717332867,10.77957592327418,221847.0,76988.0,89577.0,5367.0,11412.0,0.0,2504.0,11988.04259662839,acs1,41059.0,54411.98498264439,0.18280720756697486,0.9258622534623628,0.03637575216475367,0.013242531316103217,0.19150460909476608,0.4943377545362277,0.12754779428057542,0.2416287724433424
