year,unemployment_rate,state_abbr,pcpi_nominal,pcpi_real_2024
1971,,NM,3677.0,28492.420555784276
1972,,NM,4039.0,30305.60642216464
1973,,NM,4421.0,31217.99875820671
1974,,NM,4858.0,30901.230692801626
1975,,NM,5391.0,31419.35562470971
1976,8.733333333333333,NM,5846.0,32210.99793325527
1977,7.691666666666666,NM,6382.0,33027.5782183118
1978,6.166666666666667,NM,7148.0,34369.36255460468
1979,6.625,NM,7877.0,34043.63433524685
1980,7.558333333333334,NM,8649.0,32933.54776653854
1981,7.2250000000000005,NM,9597.0,33107.34573497067
1982,9.041666666666666,NM,10273.0,33383.50759150552
1983,9.75,NM,10820.0,34084.1589623431
1984,7.7,NM,11612.0,35048.073553559974
1985,8.633333333333333,NM,12384.0,36104.44327137546
1986,9.216666666666667,NM,12656.0,36193.85244093292
1987,8.966666666666667,NM,13010.0,35920.90199501247
1988,7.616666666666667,NM,13675.0,36269.90005636582
1989,6.733333333333333,NM,14514.0,36735.145762119275
1990,6.666666666666667,NM,15308.0,36753.044469672815
1991,7.266666666666667,NM,16044.0,36961.86085189719
1992,7.325,NM,16784.0,37525.283810655106
1993,7.325,NM,17595.0,38203.97468420143
1994,6.508333333333333,NM,18265.0,38655.40235565301
1995,6.633333333333333,NM,19191.0,39506.82390790769
1996,7.5249999999999995,NM,19782.0,39561.66689475642
1997,6.425,NM,20509.0,40078.71484296319
1998,6.233333333333333,NM,21318.0,41025.00393844896
1999,5.583333333333333,NM,21523.0,40530.61915657829
2000,5.016666666666667,NM,23019.0,41935.93243091516
2001,4.966666666666667,NM,24545.0,43491.01341962815
2002,5.4750000000000005,NM,25237.0,44014.82931152706
2003,5.925,NM,26108.0,44511.04203985508
2004,5.583333333333333,NM,27366.0,45443.54331818783
2005,5.2250000000000005,NM,28744.0,46177.569662000686
2006,4.233333333333333,NM,30433.0,47364.83055939141
2007,3.5416666666666665,NM,31780.0,48081.062018463665
2008,4.375,NM,33552.0,48896.59966295672
2009,7.05,NM,32901.0,48101.97103670378
2010,7.816666666666666,NM,33658.0,48416.35404296816
2011,7.216666666666666,NM,35069.0,48910.43160029581
2012,6.95,NM,35694.0,48770.99778187775
2013,6.8999999999999995,NM,34857.0,46939.235251505954
2014,6.558333333333334,NM,36880.0,48873.913299396605
2015,6.608333333333333,NM,37752.0,49968.969376808396
2016,6.783333333333334,NM,38474.0,50287.29531173776
2017,6.116666666666667,NM,39196.0,50161.81127144009
2018,4.933333333333334,NM,40976.0,51191.24521288706
2019,4.966666666666667,NM,43223.0,53036.72539132697
2020,7.925,NM,46483.0,56331.11059409215
2021,7.083333333333333,NM,50682.0,58673.10040437546
2022,4.066666666666666,NM,53069.0,56890.44822565291
2023,3.658333333333333,NM,55166.0,56794.56080948771
2024,4.091666666666667,NM,57652.0,57652.0
2025,4.118181818181818,NM,,
2026,4.6,NM,,
1929,,NV,874.0,
1930,,NV,834.0,
1931,,NV,665.0,
1932,,NV,557.0,
1933,,NV,499.0,
1934,,NV,560.0,
1935,,NV,667.0,
1936,,NV,845.0,
1937,,NV,775.0,
1938,,NV,785.0,
1939,,NV,864.0,
1940,,NV,902.0,
1941,,NV,1001.0,
1942,,NV,1592.0,
1943,,NV,1550.0,
1944,,NV,1526.0,
1945,,NV,1658.0,
1946,,NV,1786.0,
1947,,NV,1791.0,25158.597649078292
1948,,NV,1811.0,23626.840500450544
1949,,NV,1868.0,24611.87254208813
1950,,NV,2089.0,27233.88966926407
1951,,NV,2315.0,27959.87894635524
1952,,NV,2513.0,29673.406254705147
1953,,NV,2574.0,30164.712570823736
1954,,NV,2542.0,29682.514039332465
1955,,NV,2657.0,31105.434134660238
1956,,NV,2634.0,30388.218002390513
1957,,NV,2719.0,30339.52982570548
1958,,NV,2780.0,30195.835877311947
1959,,NV,2932.0,31552.762424242424
1960,,NV,3079.0,32647.512427468882
1961,,NV,3153.0,33078.099977704696
1962,,NV,3369.0,34933.31170669899
1963,,NV,3350.0,34305.40342763874
1964,,NV,3388.0,34241.83177790904
1965,,NV,3480.0,34625.03420204049
1966,,NV,3656.0,35320.32841781086
1967,,NV,3857.0,36252.69899126093
1968,,NV,4340.0,39131.49825149701
1969,,NV,4747.0,40594.05353475694
1970,,NV,5191.0,41924.235567474796
1971,,NV,5501.0,42626.272906545906
1972,,NV,5847.0,43871.47332270281
1973,,NV,6381.0,45058.14297129994
1974,,NV,6746.0,42910.601534302135
1975,,NV,7331.0,42725.894283944894
1976,8.816666666666666,NV,7994.0,44046.30815573771
1977,6.825,NV,8815.0,45618.63083585373
1978,4.433333333333334,NV,10045.0,48298.85938178568
1979,4.925,NV,10942.0,47290.26874397245
1980,6.341666666666666,NV,11949.0,45499.244104794656
1981,7.316666666666666,NV,12975.0,44760.63466825513
1982,9.966666666666667,NV,13332.0,43324.143211325965
1983,9.799999999999999,NV,13893.0,43764.4381205021
1984,7.691666666666666,NV,14741.0,44492.21944996793
1985,7.516666666666667,NV,15553.0,45343.379053593555
1986,6.333333333333333,NV,16295.0,46600.728944769435
1987,6.191666666666666,NV,17009.0,46962.230748129674
1988,5.2250000000000005,NV,18443.0,48915.961004720644
1989,4.683333333333334,NV,19632.0,49688.87843474753
1990,4.8,NV,20512.0,49247.35093819759
1991,5.833333333333333,NV,21250.0,48955.34424724603
1992,6.783333333333334,NV,22540.0,50394.417128942216
1993,6.875,NV,23337.0,50671.56335352138
1994,6.241666666666667,NV,24306.0,51440.36187552707
1995,5.566666666666666,NV,25339.0,52163.17080936235
1996,5.083333333333333,NV,26608.0,53212.86183073899
1997,4.433333333333334,NV,27464.0,53670.18501375694
1998,4.166666666666667,NV,29256.0,56301.13121415061
1999,4.05,NV,30301.0,57060.73925862931
2000,4.141666666666667,NV,31858.0,58038.79123263805
2001,5.108333333333333,NV,32418.0,57441.094847728884
2002,5.625,NV,32180.0,56123.83434025204
2003,5.2,NV,33136.0,56492.94810144928
2004,4.45,NV,35173.0,58407.723055273724
2005,4.208333333333333,NV,37907.0,60898.03552663026
2006,4.166666666666667,NV,39437.0,61378.33347914169
2007,4.766666666666667,NV,39870.0,60320.70304204363
2008,6.8999999999999995,NV,38640.0,56311.534661917256
2009,11.075000000000001,NV,36125.0,52815.528515878665
2010,13.25,NV,37289.0,53639.474297588684
2011,12.983333333333334,NV,38595.0,53828.11336546285
2012,11.533333333333333,NV,39680.0,54217.324816072985
2013,9.966666666666667,NV,39331.0,52964.026212151955
2014,8.200000000000001,NV,41126.0,54500.77435875772
2015,6.866666666666667,NV,43799.0,57972.84619979951
2016,5.833333333333333,NV,44715.0,58444.57061559375
2017,5.008333333333334,NV,46991.0,60137.60775222577
2018,4.408333333333333,NV,49289.0,61576.661589662
2019,4.108333333333333,NV,51942.0,63735.36289189333
2020,13.674999999999999,NV,54656.0,66235.68144548975
2021,6.841666666666666,NV,60775.0,70357.47754776683
2022,5.2250000000000005,NV,62493.0,66993.06150418751
2023,5.116666666666666,NV,65822.0,67765.13761378567
2024,5.391666666666667,NV,68657.0,68657.0
2025,5.254545454545455,NV,,
2026,5.3,NV,,
1929,,NY,1156.0,
1930,,NY,1042.0,
1931,,NY,889.0,
1932,,NY,686.0,
1933,,NY,634.0,
1934,,NY,688.0,
1935,,NY,732.0,
1936,,NY,819.0,
1937,,NY,848.0,
1938,,NY,801.0,
1939,,NY,837.0,
1940,,NY,883.0,
1941,,NY,1012.0,
1942,,NY,1191.0,
1943,,NY,1416.0,
1944,,NY,1569.0,
1945,,NY,1681.0,
1946,,NY,1725.0,
1947,,NY,1751.0,24596.70825434734
1948,,NY,1783.0,23261.544236501002
1949,,NY,1738.0,22899.0548598229
1950,,NY,1868.0,24352.75533852814
1951,,NY,2020.0,24396.957007186862
1952,,NY,2075.0,24501.519291091594
1953,,NY,2160.0,25313.04551397796
1954,,NY,2190.0,25572.268192815933
1955,,NY,2310.0,27043.113605971077
1956,,NY,2432.0,28057.762407674156
1957,,NY,2542.0,28364.503426606592
1958,,NY,2608.0,28327.604305046603
1959,,NY,2750.0,29594.166666666668
1960,,NY,2847.0,30187.550464762553
1961,,NY,2936.0,30801.55456217602
1962,,NY,3055.0,31677.431660423095
1963,,NY,3160.0,32359.723830250274
1964,,NY,3351.0,33867.88025022822
1965,,NY,3531.0,35132.47004810488
1966,,NY,3768.0,36402.351607853205
1967,,NY,4044.0,38010.34864419476
1968,,NY,4435.0,39988.06330538922
1969,,NY,4619.0,39499.45929577466
1970,,NY,4920.0,39735.549796181076
1971,,NY,5234.0,40557.33728283244
1972,,NY,5603.0,42040.68155072753
1973,,NY,6022.0,42523.136964922145
1974,,NY,6533.0,41555.73077728963
1975,,NY,7066.0,41181.44441554421
1976,10.208333333333334,NY,7510.0,41379.50641100702
1977,9.15,NY,8158.0,42218.58086884795
1978,7.708333333333333,NY,8949.0,43029.01867671479
1979,7.091666666666666,NY,9832.0,42492.95579334099
1980,7.425,NY,11006.0,41908.50118146874
1981,7.6000000000000005,NY,12263.0,42304.405621334314
1982,8.700000000000001,NY,13312.0,43259.15049723756
1983,8.933333333333334,NY,14288.0,45008.73043012553
1984,7.258333333333333,NY,15726.0,47465.2088101347
1985,6.616666666666667,NY,16801.0,48981.811321251545
1986,6.208333333333333,NY,17903.0,51199.315759325385
1987,4.783333333333333,NY,18991.0,52434.5772319202
1988,4.233333333333333,NY,20814.0,55204.51186641303
1989,4.858333333333333,NY,22439.0,56793.43638943051
1990,5.333333333333333,NY,23992.0,57602.498230754514
1991,7.308333333333334,NY,23898.0,55055.75608567932
1992,8.716666666666667,NY,25050.0,56006.21779414386
1993,7.95,NY,25561.0,55500.528383226636
1994,6.925,NY,26234.0,55520.713134311576
1995,6.325,NY,27549.0,56712.7034463524
1996,6.241666666666667,NY,28886.0,57768.59316155768
1997,6.416666666666667,NY,30398.0,59403.81168250013
1998,5.583333333333333,NY,31995.0,61572.14565206278
1999,5.183333333333334,NY,33641.0,63350.39534667334
2000,4.5,NY,35955.0,65502.691279097904
2001,4.866666666666666,NY,37176.0,65871.74230548365
2002,6.2,NY,36972.0,64481.36740919199
2003,6.416666666666667,NY,37420.0,63796.65976449276
2004,5.808333333333334,NY,39093.0,64917.2125607658
2005,4.95,NY,40645.0,65296.6643094913
2006,4.5,NY,43760.0,68106.4957539174
2007,4.425,NY,47020.0,71138.18552889118
2008,5.391666666666667,NY,47909.0,69819.59922665097
2009,8.383333333333333,NY,46936.0,68621.44349955104
2010,8.733333333333333,NY,48578.0,69878.47307324581
2011,8.358333333333333,NY,50772.0,70811.27015912112
2012,8.65,NY,52625.0,71904.9072188972
2013,7.816666666666666,NY,52874.0,71201.34046785798
2014,6.291666666666667,NY,54496.0,72218.89314435785
2015,5.216666666666667,NY,56608.0,74926.98184155462
2016,4.875,NY,58400.0,76331.49779605669
2017,4.641666666666667,NY,62206.0,79609.28747706914
2018,4.1000000000000005,NY,64229.0,80241.17748873786
2019,3.891666666666667,NY,66460.0,81549.65572745044
2020,9.908333333333333,NY,70395.0,85309.22122649392
2021,7.05,NY,76040.0,88029.33101986327
2022,4.2749999999999995,NY,77382.0,82954.20423594704
2023,4.0249999999999995,NY,81630.0,84039.8071072487
2024,4.1499999999999995,NY,85733.0,85733.0
2025,4.327272727272727,NY,,
2026,4.6,NY,,
1929,,OH,772.0,
1930,,OH,664.0,
1931,,OH,563.0,
1932,,OH,403.0,
1933,,OH,387.0,
1934,,OH,457.0,
1935,,OH,519.0,
1936,,OH,597.0,
1937,,OH,651.0,
1938,,OH,565.0,
1939,,OH,620.0,
1940,,OH,664.0,
1941,,OH,828.0,
1942,,OH,1032.0,
1943,,OH,1273.0,
1944,,OH,1330.0,
1945,,OH,1361.0,
1946,,OH,1324.0,
1947,,OH,1411.0,19820.648399134265
1948,,OH,1541.0,20104.340812365703
1949,,OH,1456.0,19183.55804137062
1950,,OH,1611.0,21002.29595844156
1951,,OH,1841.0,22235.048440708422
1952,,OH,1923.0,22706.709203262235
1953,,OH,2031.0,23801.294184670944
1954,,OH,1974.0,23050.07187790806
1955,,OH,2098.0,24561.23478152698
1956,,OH,2193.0,25300.441184222625
1957,,OH,2256.0,25173.217832582406
1958,,OH,2194.0,23830.814357849787
1959,,OH,2331.0,25085.09181818182
1960,,OH,2410.0,25553.91521604417
1961,,OH,2426.0,25451.148286048712
1962,,OH,2539.0,26327.004578007934
1963,,OH,2630.0,26932.301795429816
1964,,OH,2781.0,28107.00536433443
1965,,OH,2970.0,29550.675741396626
1966,,OH,3200.0,30914.948286924162
1967,,OH,3325.0,31252.326716604246
1968,,OH,3633.0,32756.850955688627
1969,,OH,3957.0,33838.35471603817
1970,,OH,4137.0,33411.78242008153
1971,,OH,4376.0,33908.84752573076
1972,,OH,4743.0,35587.890879011364
1973,,OH,5252.0,37085.937452635524
1974,,OH,5752.0,36587.87133491045
1975,,OH,6143.0,35802.09638334108
1976,7.7250000000000005,OH,6752.0,37202.98632318501
1977,6.458333333333333,OH,7464.0,38627.05167995601
1978,5.516666666666667,OH,8231.0,39576.69602503513
1979,5.883333333333333,OH,9088.0,39277.459545350175
1980,8.475,OH,9928.0,37803.707044305076
1981,9.441666666666666,OH,10807.0,37281.55521077713
1982,12.725,OH,11342.0,36857.368159530386
1983,12.275,OH,12029.0,37892.63846192469
1984,9.416666666666666,OH,13271.0,40055.37238454138
1985,8.908333333333333,OH,14098.0,41101.45681846344
1986,8.316666666666666,OH,14764.0,42222.34809086075
1987,7.1000000000000005,OH,15379.0,42461.76416458853
1988,6.041666666666667,OH,16496.0,43751.97596561686
1989,5.566666666666666,OH,17687.0,44766.055056814366
1990,5.741666666666667,OH,18682.0,44853.69589642197
1991,6.6000000000000005,OH,18991.0,43751.10318115056
1992,7.391666666666667,OH,20044.0,44813.917343944886
1993,6.675,OH,20735.0,45021.847972544274
1994,5.633333333333333,OH,21796.0,46128.28632596841
1995,4.858333333333333,OH,22742.0,46816.955307885815
1996,5.0,OH,23719.0,47435.20256175956
1997,4.616666666666666,OH,25024.0,48901.933796397236
1998,4.333333333333333,OH,26388.0,50781.865274781456
1999,4.325,OH,27119.0,51068.61779989995
2000,4.066666666666666,OH,28496.0,51913.91157527948
2001,4.433333333333334,OH,29261.0,51847.24154295129
2002,5.816666666666666,OH,29669.0,51744.50096460341
2003,6.25,OH,30471.0,51949.43932880435
2004,6.2250000000000005,OH,31588.0,52454.52920905201
2005,5.8999999999999995,OH,32419.0,52081.49982161148
2006,5.433333333333334,OH,33976.0,52879.02878736512
2007,5.6000000000000005,OH,35371.0,53514.01021570417
2008,6.6000000000000005,OH,36654.0,53417.26168472865
2009,10.216666666666667,OH,35593.0,52037.73305095278
2010,9.991666666666667,OH,36580.0,52619.59209970216
2011,8.758333333333333,OH,38927.0,54291.15089978941
2012,7.391666666666667,OH,40279.0,55035.7768716382
2013,7.383333333333333,OH,40752.0,54877.57738673353
2014,5.816666666666666,OH,42277.0,56026.09632751058
2015,4.958333333333333,OH,43799.0,57972.84619979951
2016,5.058333333333334,OH,44574.0,58260.2771020793
2017,4.933333333333334,OH,46114.0,59015.25066259792
2018,4.4750000000000005,OH,47821.0,59742.691754331114
2019,4.125,OH,49395.0,60610.069886509395
2020,8.258333333333333,OH,52839.0,64033.72313923875
2021,5.258333333333334,OH,57330.0,66369.29967607524
2022,3.966666666666667,OH,58301.0,62499.19957044207
2023,3.6666666666666665,OH,61297.0,63106.554652125735
2024,4.3500000000000005,OH,64225.0,64225.0
2025,4.590909090909091,OH,,
2026,4.25,OH,,
1929,,OK,449.0,
1930,,OK,365.0,
1931,,OK,294.0,
1932,,OK,214.0,
1933,,OK,220.0,
1934,,OK,250.0,
1935,,OK,296.0,
1936,,OK,322.0,
1937,,OK,375.0,
1938,,OK,345.0,
1939,,OK,348.0,
1940,,OK,374.0,
1941,,OK,436.0,
1942,,OK,639.0,
1943,,OK,802.0,
1944,,OK,965.0,
1945,,OK,989.0,
1946,,OK,960.0,
1947,,OK,1031.0,14482.699149190239
1948,,OK,1144.0,14924.961641366881
1949,,OK,1180.0,15547.114346715201
1950,,OK,1164.0,15174.843262337663
1951,,OK,1319.0,15930.488263603698
1952,,OK,1438.0,16979.84806775408
1953,,OK,1518.0,17789.445875101177
1954,,OK,1504.0,17561.959526025188
1955,,OK,1560.0,18262.881915720725
1956,,OK,1642.0,18943.604388733947
1957,,OK,1711.0,19091.921857955895
1958,,OK,1856.0,20159.522082119056
1959,,OK,1919.0,20651.347575757576
1960,,OK,1974.0,20930.8832516478
1961,,OK,2006.0,21044.931352767402
1962,,OK,2054.0,21298.017882327018
1963,,OK,2112.0,21627.76478781284
1964,,OK,2256.0,22800.936390484887
1965,,OK,2424.0,24118.127271766138
1966,,OK,2585.0,24973.481663030925
1967,,OK,2784.0,26167.361677902623
1968,,OK,3032.0,27337.949930538925
1969,,OK,3335.0,28519.31083598365
1970,,OK,3634.0,29349.38779661017
1971,,OK,3882.0,30080.92918073281
1972,,OK,4197.0,31491.11912696831
1973,,OK,4696.0,33159.85572688051
1974,,OK,5153.0,32777.694886786085
1975,,OK,5677.0,33086.19586004026
1976,5.566666666666666,OK,6145.0,33858.46430035129
1977,4.75,OK,6733.0,34844.04326917789
1978,3.3249999999999997,OK,7517.0,36143.606368629466
1979,3.1,OK,8557.0,36982.5287554535
1980,4.133333333333334,OK,9631.0,36672.79437386202
1981,3.591666666666667,OK,11044.0,38099.148306451614
1982,6.1000000000000005,OK,11902.0,38677.16415400552
1983,8.15,OK,11880.0,37423.272502092055
1984,6.8,OK,12752.0,38488.89372674792
1985,7.091666666666666,OK,13326.0,38850.75993494423
1986,8.325000000000001,OK,13486.0,38567.501107650234
1987,7.175,OK,13588.0,37516.77296758105
1988,6.358333333333333,OK,14393.0,38174.23557669274
1989,5.758333333333333,OK,15387.0,38944.72149936126
1990,5.3999999999999995,OK,16232.0,38971.48013011034
1991,6.0,OK,16604.0,38251.978159118735
1992,5.866666666666667,OK,17389.0,38877.92899091287
1993,5.6499999999999995,OK,17895.0,38855.3638518775
1994,5.3,OK,18520.0,39195.075369652
1995,4.4750000000000005,OK,19152.0,39426.53803784316
1996,4.008333333333334,OK,20092.0,40181.63033310312
1997,3.9583333333333335,OK,21071.0,41176.975984010794
1998,4.075,OK,22009.0,42354.78523695108
1999,3.475,OK,22390.0,42163.29335667834
2000,2.9916666666666667,OK,24124.0,43949.01750568649
2001,3.625,OK,25557.0,45284.16500164745
2002,4.616666666666666,OK,25999.0,45343.80264177168
2003,5.383333333333333,OK,27184.0,46345.494362318845
2004,4.708333333333333,OK,29194.0,48479.090975340776
2005,4.325,OK,31699.0,50924.811463810176
2006,3.908333333333333,OK,34650.0,53928.01823293505
2007,3.9583333333333335,OK,35493.0,53698.58823855667
2008,3.608333333333333,OK,39154.0,57060.606318651866
2009,6.516666666666667,OK,35835.0,52391.542266201024
2010,6.441666666666666,OK,37157.0,53449.59496032349
2011,5.566666666666666,OK,39694.0,55360.87917939325
2012,5.075,OK,41905.0,57257.48478874845
2013,5.116666666666666,OK,43607.0,58722.18583390481
2014,4.341666666666667,OK,45884.0,60806.14527737293
2015,4.283333333333333,OK,44279.0,58608.1795675911
2016,4.6499999999999995,OK,42053.0,54965.21364413651
2017,4.033333333333333,OK,43873.0,56147.289159911496
2018,3.2916666666666665,OK,46030.0,57505.19858329732
2019,3.1166666666666667,OK,48177.0,59115.5245859371
2020,6.3,OK,50020.0,60617.47632288125
2021,4.016666666666667,OK,54492.0,63083.828326333365
2022,3.0083333333333333,OK,57943.0,62115.42033087125
2023,3.1333333333333333,OK,60395.0,62177.92662308324
2024,3.1999999999999997,OK,62661.0,62661.0
2025,3.309090909090909,OK,,
2026,3.9,OK,,
1929,,OR,666.0,
1930,,OR,605.0,
1931,,OR,504.0,
1932,,OR,377.0,
1933,,OR,357.0,
1934,,OR,437.0,
1935,,OR,459.0,
1936,,OR,547.0,
1937,,OR,556.0,
1938,,OR,531.0,
1939,,OR,571.0,
1940,,OR,611.0,
1941,,OR,823.0,
1942,,OR,1132.0,
1943,,OR,1403.0,
1944,,OR,1402.0,
1945,,OR,1372.0,
1946,,OR,1390.0,
1947,,OR,1515.0,21281.560825434735
1948,,OR,1676.0,21865.590656408123
1949,,OR,1641.0,21621.029358440377
1950,,OR,1695.0,22097.38774025974
1951,,OR,1876.0,22657.767992813144
1952,,OR,1961.0,23155.411725219576
1953,,OR,1973.0,23121.592036610422
1954,,OR,1929.0,22524.614312302252
1955,,OR,2048.0,23975.886002176954
1956,,OR,2146.0,24758.206466640106
1957,,OR,2133.0,23800.74186032725
1958,,OR,2182.0,23700.472620249882
1959,,OR,2322.0,24988.238181818182
1960,,OR,2366.0,25087.37070587573
1961,,OR,2435.0,25545.567220333312
1962,,OR,2542.0,26358.11171220802
1963,,OR,2626.0,26891.34011969532
1964,,OR,2773.0,28026.150979971007
1965,,OR,2933.0,29182.53600993815
1966,,OR,3107.0,30016.48260233543
1967,,OR,3278.0,30810.56450436954
1968,,OR,3524.0,31774.05526227545
1969,,OR,3798.0,32478.66343480237
1970,,OR,4065.0,32830.28656940571
1971,,OR,4364.0,33815.86165500206
1972,,OR,4788.0,35925.5369025314
1973,,OR,5291.0,37361.328077283804
1974,,OR,5889.0,37459.31402838798
1975,,OR,6418.0,37404.82737885122
1976,9.275,OR,7091.0,39070.84952868852
1977,7.425,OR,7712.0,39910.47997800385
1978,6.116666666666667,OR,8592.0,41312.47384851195
1979,6.766666666666667,OR,9460.0,40885.20766934558
1980,8.391666666666667,OR,10237.0,38980.31315597815
1981,9.716666666666667,OR,10927.0,37695.52639846041
1982,11.333333333333334,OR,11254.0,36571.400217541435
1983,10.833333333333334,OR,12029.0,37892.63846192469
1984,9.291666666666666,OR,12953.0,39095.56465202053
1985,8.633333333333333,OR,13581.0,39594.18960501858
1986,7.933333333333334,OR,14233.0,40703.784907695815
1987,6.141666666666667,OR,14820.0,40918.352618453864
1988,5.741666666666667,OR,15952.0,42309.13679701262
1989,5.333333333333333,OR,17213.0,43566.35414106098
1990,5.3999999999999995,OR,18153.0,43583.61747177754
1991,6.175,OR,18686.0,43048.45000489597
1992,7.233333333333333,OR,19528.0,43660.25633070025
1993,6.991666666666667,OR,20428.0,44355.2597242891
1994,5.2749999999999995,OR,21444.0,45383.32593017373
1995,4.766666666666667,OR,22624.0,46574.03908563929
1996,5.558333333333334,OR,23919.0,47835.178973596136
1997,5.55,OR,24900.0,48659.612832892075
1998,5.641666666666667,OR,25915.0,49871.609769439194
1999,5.483333333333333,OR,26498.0,49899.19371885943
2000,5.183333333333334,OR,28257.0,51478.50222426559
2001,6.358333333333333,OR,28774.0,50984.33164132738
2002,7.45,OR,28759.0,50157.4068300593
2003,8.016666666666667,OR,29523.0,50333.21181793479
2004,7.316666666666666,OR,30980.0,51444.89410207773
2005,6.166666666666667,OR,32125.0,51609.18540884261
2006,5.391666666666667,OR,34488.0,53675.88723859925
2007,5.158333333333333,OR,35624.0,53896.78267293108
2008,6.308333333333334,OR,36856.0,53711.64393114964
