county_fips,state_fips,year,county_sworn_officers_per_100k,county_sworn_officers,population,has_county_sworn_officers
25021,25,2020,189.56822107081175,1372.0,723750,1
25021,25,2021,185.67924668853615,1346.0,724906,1
25021,25,2022,191.183595267211,1393.0,728619,1
25021,25,2023,197.02913382278848,1443.0,732379,1
25021,25,2024,189.5366072947294,1404.0,740754,1
25023,25,2009,189.14717354862015,932.0,492738,1
25023,25,2010,185.30990510681028,919.0,495926,1
25023,25,2011,188.08311788415526,937.0,498184,1
25023,25,2012,185.58744331775094,927.0,499495,1
25023,25,2013,191.53049372305048,963.0,502792,1
25023,25,2014,195.8488725856987,992.0,506513,1
25023,25,2015,195.5928761775339,996.0,509221,1
25023,25,2016,200.1144068706597,1025.0,512207,1
25023,25,2017,198.26912220323166,1022.0,515461,1
25023,25,2018,160.10123027186347,830.0,518422,1
25023,25,2019,165.57879670454065,863.0,521202,1
25023,25,2020,164.44193818194205,869.0,528454,1
25023,25,2021,168.19152810262688,896.0,532726,1
25023,25,2022,178.92670181565683,956.0,534297,1
25023,25,2023,186.68407067963042,1004.0,537807,1
25023,25,2024,188.5295799590474,1022.0,542090,1
25025,25,2009,400.5785980167939,2869.0,716214,1
25025,25,2010,413.2151695022679,2999.0,725772,1
25025,25,2011,425.69874691544766,3138.0,737141,1
